artist_name,track_name,release_date,genre,value
The Blind Boys of Alabama,Way Down in the Hole,2001,gospel,"If you walk through the garden You better watch your back Well, I beg your pardon, walk the straight and narrow track If you walk with Jesus, he's gonna save your soul You gotta keep the Devil way down in the hole  He's got the fire and the fury at his command Well, you don't have to worry if you hold on to Jesus' hand We'll all be safe from Satan when the thunder rolls We just got to keep the Devil way down in the hole  All the angels sing about Jesus' mighty sword And they'll shield you with their wing And keep you close to the Lord Don't pay heed to temptation, for his hands are so cold You gotta help me keep the Devil way down in the hole  Down in the hole Down in the hole Down in the hole Down in the hole Down in the hole Down in the hole You gotta help me keep the Devil down in the hole"
The Dixie Hummingbirds,Loves Me Like a Rock,1990,gospel,"When I was a little boy (When I was just a boy) And the Devil called my name (When I was just a boy) I'd say, Now who do (who) Who do you think you're fooling? (When I was just a boy) I'm a consecrated boy (When I was just a boy) Singer in a Sunday choir Oh, my mama loves me, she loves me She get down on her knees and hug me Oh, she loves me like a rock She rock me like the rock of ages And loves me She love me, love me, love me, love me When I was grown to be a man (Grown to be a man) And the Devil would call my name (Grown to be a man) I'd say now who do (who) Who do you think you're fooling? (Grown to be a man) I'm a consummated man (Grown to be a man) I can snatch a little purity My mama loves me, she loves me She get down on her knees and hug me Oh, she loves me like a rock She rock me like the rock of ages And loves me She love me, love me, love me, love me And if I was President (Was the president) The minute the Congress called my name (Was the president) I'd say now who do (who) Who do you think you're fooling? (Who do you think you're fooling?) I've got the presidential seal (Was the president) I'm up on the presidential podium My mama loves me, she loves me She get down on her knees and hug me Oh, and she loves me like a rock She rock me like the rock of ages And love me She love me, love me, love me, love me (Loves me like a rock) She love me, love me, love me, love me (Loves me like a rock) She love me, love me, love me, love me (Loves me like a rock) (Loves me like a rock, oh baby) (Loves me like a rock) (Loves me like a rock) (Loves me like a rock, oh baby) (Loves me like a rock) (Loves me like a rock) (Loves me like a rock, oh baby) (Loves me like a rock) (Loves me like a rock) (Loves me like a rock, oh baby)"
The Swan Silvertones,Oh Mary Don't You Weep,1958,gospel,"Oh, I’m singing...Mary (Oh Mary, don't you weep), Martha don't have to moan (Oh Martha, don’t you moan), Listen to me...Mary (Oh Mary, don't you weep), Martha don’t have to moan (Oh Martha, don’t you moan), Pharaoh's army (Oh Mary, don't you weep), They got drowned in the sea one day (Down in the Red Sea) But Jesus said, “Mary.” (Oh Mary, don't you weep), You’re little ole sister don’t have to moan no more, (Oh Martha, don’t you moan).  Now can I get a witness... He said... Mary (Oh Mary, don't you weep), Martha don't have to moan (Oh Martha, don’t you moan), It may be somebody’s sick today (Oh Mary, don't you weep),  If somebody here ain’t got no home (Oh Martha, don’t you moan), Listen...Pharaoh's army (Oh Mary, don't you weep), They got drowned in the sea one day (Down in the Red Sea), But I believe a man said, “Mary.” (Oh Mary, don't you weep), You’re little sister don’t have to moan no more, (Oh Martha, don’t you moan).  Now listen. If I could right now (If I could), I wanna tell you that I surely would now (Surely would)...Mmmm, Put my foot on the rock children (Stand on the rock), Stand on the rock where Moses stood one day (Moses stood), Because Pharaoh's army (Oh Mary, don't you weep), That’s what the Bible said, got drowned in the sea one day, (Down in the sea).  But I believe a man said, “Mary.” (Oh Mary, don't you weep), He said “Mary!” (Oh Mary, don’t you weep), He said “Mary!” (Oh Mary, don't you weep), Trouble in the land will be all over after a while (Oh Mary, don’t you weep), You won’t have to give up right for wrong no more, (Oh Mary, don’t you weep), And maybe could have been a little hard to hear, (Oh Mary, don’t you weep), And I believe Jesus said I better call a little bit louder, (Oh Mary, don’t you weep), Aaaa-aah Mary! (Oh Mary, don’t you weep), Wish I had somebody to help me call “Mary!” (Oh Mary, don’t you weep), Yeah! Mary! (Oh Mary, don’t you weep), Yeah, yeah, yeah, Mary! (Oh Mary, don’t you weep), I’ll be your bridge over deep water if you trust in my name Mary, (Oh Mary, don’t you weep), Oh, I’ll be your rock in a weary land (Oh Mary, don’t you weep), Aaaah Aaaaah Mary! (Oh Mary, don’t you weep), I don’t believe she heard you, you better call her again (Oh Mary, don’t you weep), Yeah, yeah, yeah, yeah Mary (Oh Mary, don’t you weep), Yeah Lord (Oh Mary, don’t you weep), Tell Martha don’t have to moan no more (Tell Martha don’t have to moan)"
The Mighty Clouds of Joy,Ride the Mighty High,1975,gospel,"Take a load off your mind Ride the mighty glory Listen to my story Ride the mighty high Take a load off your mind Ride the mighty glory Listen to my story Ride the mighty high Take a load off your feet Hear what I'm saying Hear what I'm saying It will set your mind at ease I was just a man A lonely man indeed God took all my troubles Yes He did, He set me free Take a load off your mind Ride the mighty glory Listen to my story Ride the mighty high Take a load off your mind Ride the mighty glory Listen to my story Ride the mighty high He led me to discover The man that I could be Let Him be your leader He's so good He'll set you free Listen to my story Listen to my plea Let Him be your leader He will end your misery Come on and ride the mighty high Come on and ride the mighty high Come on and ride the mighty high Take a load off your mind Ride the mighty glory Listen to my story Ride the mighty high Take a load off your mind Ride the mighty glory Listen to my story Ride the mighty high Come on and ride the mighty high Come on and ride the mighty high, yeah If you're in trouble Come on and ride the mighty high You may be down and out baby Come on and ride the mighty high I don't care what your problem is Come on and ride the mighty high Take a load off your mind Ride the mighty glory Listen to my story Ride the mighty high Take a load off your mind Ride the mighty glory Listen to my story Ride the mighty high Come on and ride the mighty high Whatever your problem is You got to ride the mighty high Oh you may be down and out baby You got to ride the mighty high Maybe I'm the morning You got to ride the mighty high"
The Caravans,Lord Keep Me Day by Day,1958,gospel,"Lord, keep me day by day In a pure and perfect way I want to live, I want to live on In a building not made by hand And everyday I pray lord Lord, keep me day by day In a pure and perfect way I want to live, I want to live on In a building not made by hand I'm just a stranger here Traveling through this barren land Lord, I know there's a building somewhere A building not made by hand Lord, keep my body strong So that I can do no wrong Lord, give me grace just to run this Christian race To a building not made by hand I want to live I want to live In a building not made by hand"
The Hoppers,Jerusalem,2003,gospel,"John saw a city that could not be hidden John saw the city, oh yes he did John caught a glimpse of the golden throne Tell me all about it, go right on Around the throne he saw the crystal sea There's got to be more, what will it be? I want to go, to that city he saw New Jerusalem Jerusalem I want to walk your streets that are golden And I want to run where the angels have trod Jerusalem I want to rest on the banks of your river In that city, the City of God John saw the lion lay down by the lamb I want to know everything about that land John saw the day but he did not see night The lamb of God well, he must be the light And he saw the saints worship the great I am Crying worthy, worthy is the lamb I want to go to that city he saw New Jerusalem Jerusalem I want to walk your streets that are golden And I want to run where the angels have trod Jerusalem I want to rest on the banks of your river In that city, the City of God Jerusalem, Jerusalem Sing for the night is over Hosanna in the highest Hosanna forever Forever more Jerusalem I want to walk your streets that are golden And I want to run where the angels have trod Jerusalem I want to rest on the banks of your river In that city, the City of God The City of God Jerusalem Jerusalem The City of God, is the City of God"
The McKameys,God on the Mountain,2020,gospel,"God On The Mountain  Life is easy, when you're upon the mountain. And you've got piece of mind, like you've never known. But things change, and you're down in the valley. Don't lose faith child, you're never alone  For the God on the mountain, is still God in the valley. When things go wrong, He'll make them right. And the God of the good times, is still God in the bad times. The God of the day, is still God in the night  We talk if faith when, we're upon the mountain. But the talk comes easy, when lifes at its best. But its down in the valley, of trials, and temptation. That's when your faith is, really put to the test"
The Isaacs,Stand Still,2000,gospel,"The Father has a plan, though it's hard to see it now You feel you're walkin' all alone but He is there, no doubt When the storm around you rages, and you're tossed to and fro When you're faced with life's decisions, not sure which way to go Stand still and let God move Standing still is hard to do When you feel you have reached the end, He'll make a way for you Stand still and let God move When the enemy surrounds you and the walls are closing in When the tide is swiftly rising, and you wonder where He's been Friend, there never was a moment that His arms weren't reaching out You can rest assured and be secure, God is moving right now Stand still and let God move Standing still is hard to do When you feel you have reached the end, He'll make a way for you Stand still and let God move When you feel you have reached the end, He'll make a way for you Stand still and let God move The answer will come, but only in His time Stand still and let God move Stand still and let God move, ooh"
The Martins,The Promise,2009,gospel,"I never said that I would give you Silver or gold Or that you would never feel the fire Or shiver in the cold But I did say you'd never Walk through this world alone And I did say Don't make this world your home  I never said that fear Wouldn't find you in the night Or that loneliness was something You'd never have to fight But I did say I'd be right there by your side And I did say I'll always help you fight  'Cause you know I made a promise That I intend to keep My grace will be sufficient In every time of need My love will be the anchor That you can hold onto This is the promise This is the promise I've made to you  I never said that friends Would never turn their backs on you Or that the world around you Wouldn't see you as a fool But I did say like Me You'll surely be despised And I did say My ways confound the wise  I didn't say you'd never taste The bitter kiss of death Or have to walk through chilly Jordan To enter into rest But I did say I'd be waiting Right on the other side, yeah, yeah And I did say I'll dry every tear you cry  'Cause you know I made a promise That I've prepared a place And some day sooner than you think You'll see Me face to face And you'll sing with the angels And a countless multitude This is the promise This is the promise I've made to you  So just keep on walkin' Don't turn to the left or right And in the midst of darkness Let this be your light That hell can't separate us And you're gonna make it through This is the promise This is the promise I've made to you Oh, this is the promise This is the promise I've made to you"
The Crabb Family,Through the Fire,2000,gospel,"So many times I've questioned certain circumstances Or things I could not understand Many times in trials, weakness blurs my vision And my frustration gets so out of hand Its then I am reminded I've never been forsaken I've never had to stand the test alone As I look at all the victories The spirit rises up in me And its through the fire my weakness is made strong He never promised that the cross would not get heavy And the hill would not be hard to climb He never offered our victories without fighting But He said help would always come in time Just remember when your standing in the valley of decision And the adversary says give in Just hold on, our Lord will show up And He will take you through the fire again I know within myself that I would surely perish But if I trust the hand of God, He'll shield the flames again, again He never promised that the cross would not get heavy And the hill would not be hard to climb He never offered our victories without fighting But He said help would always come in time Just remember when your standing in the valley of decision And the adversary says give in Just hold on, our Lord will show up And He will take you through the fire again"
The Gaither Vocal Band,He Touched Me,1999,gospel,"Shackled by a heavy burden 'Neath a load of guilt and shame Then the hand of Jesus touched me And now I am no longer the same He touched me, oh, He touched me And oh, the joy that floods my soul Something happened, and now I know He touched me, and made me whole Since I've met this blessed Savior Since He's cleansed and made me whole Oh, I will never cease to praise Him (to praise Him) I'll shout it while eternity rolls Oh, He touched me, oh He touched me, He touched me And oh, the joy that floods my soul Something happened and now I know He touched me and made me whole"
The Happy Goodman Family,I Wouldn't Take Nothing for My Journey Now,2000,gospel,"Well, I wouldn't take nothin' for my journey now Gotta make it to Heaven somehow Though the devil tempt me and he tried to turn me around He's offered everything that's got a name All the wealth I want and worldly fame If I could, still I wouldn't take nothin' for my journey now Well, I started out travellin' for the Lord many years ago I've had a lot of heartache and I met a lot of grief and woe But when I would stumble, then I would humble down And there I'd say, I wouldn't take nothin' for my journey now I wouldn't take nothin' for my journey now Gotta make it to Heaven somehow Though the devil tempt me and he tried to turn me around He's offered everything that's got a name All the wealth I want and worldly fame If I could, still I wouldn't take nothin' for my journey now Oh, there's nothin' in this world that'll ever take the place of God's love All the silver and gold wouldn't buy a touch from above When the soul needs healin' and I begin to feelin' His power Then I can say, thank the Lord, I wouldn't take nothing for my journey now Oh, I wouldn't take nothin' for my journey now Gotta make it to Heaven somehow Though the devil tempts me and he tried to turn me around He's offered everything that's got a name All the wealth I want and worldly fame If I could, still I wouldn't take nothin' for my journey now No, no, no Oh, I wouldn't take nothin' for my journey now I've gotta make it to Heaven somehow Though the devil tempt me and he tried to turn me around You know he's offered everything that's got a name All the wealth I want and worldly fame If I could, still I wouldn't take nothin' for my journey now If I could, still I wouldn't take nothin' for my journey now"
The Cathedral Quartet,Step into the Water,1982,gospel,"Step into the water (the water) Wade out a little bit deeper (a little bit deeper) Wet your feet in the water of His love, oh (the water, water, water) Step into the water (the water) Wade out a little bit deeper (a little bit deeper) Come join angels singing praises to the Lamb of God It's time we the people, stand up for what is right It's time we squared our shoulders back and raised our swords to fight For the Bible is my weapon and the Spirit is my shield The church needs more of its members to be workers in the field Step into the water Wade out a little bit deeper (a little deeper) Wet your feet in the water of His love, oh Step into the water Wade out a little bit deeper Come join angels singing praises to the Lamb of God To the Lamb of God There is victory for the Christian who walks the narrow way There has been a prize appointed for the soul who does not stray Oh, I want to live for Jesus and be all that I should be So that I can rest with Him forever and live eternally Step into the water Wade out a little bit deeper Wet your feet in the water of His love, oh Step into the water Wade out a little bit deeper (a little deeper) Come join angels singing praises to the Lamb of God To the Lamb of God Step into the water (the water) Wade out a little bit deeper (a little bit deeper) Wet your feet in the water of His love, oh (the water, water, water) Step into the water (the water) Wade out a little bit deeper (a little bit deeper) Come join angels singing praises to the Lamb of God Step into the water (the water) Wade out a little bit deeper (a little bit deeper) Wet your feet in the water of His love, oh (the water, water, water) Step into the water (the water) Wade out a little bit deeper (a little bit deeper) Come join angels singing praises to the Lamb of God Come on, let's Step into the water (the water) Wade out a little bit deeper (a little bit deeper) Wet your feet in the water of His love, oh (the water, water, water) Step into the water (the water) Wade out a little bit deeper (a little bit deeper) Come join angels singing praises to the Lamb of God"
The Imperials,Oh Buddha,1996,gospel,"Well, Old Buddha was a man and I'm sure that he meant well But I pray for his disciples lest they wind up in hell And I'm sure that old Mohammed thought he knew the way But it won't be Hare Krishna we stand before on The Judgment Day. No, it won't be old Buddha that's sitting on the throne And it won't be old Mohammed that's calling us Home And it won't be Hare Krishna that plays that trumpet tune And we're going to see The Son not Reverend Moon! Well, I don't hate anybody so please don't take me wrong But there really is a message to this simple song You see there's only one way Jesus if eternal life is your goal Meditation of the mind won't save your soul. No, it won't be old Buddha that's sitting on the throne And it won't be old Mohammed that's calling us Home And it won't be Hare Krishna that plays that trumpet tune And we're going to see The Son, not Reverend Moon! Well, you can call yourself a Baptist and not be born again A Presbyterian or a Methodist and still die in your sin You can even be Charismatic shout and dance and jump a few But if you hate your brother you wont be one of The Chosen Few. Cause it won't be a Baptist that's sitting on The Throne A Presbyterian or a Methodist that's calling us Home And it won't be a Charismatic that plays that trumpet tune So let's all just live for Jesus ‘cause He's coming back real soon."
Tye Tribbett,Victory,2006,gospel,"Let's go come on Everybody get your hands up We got the v-I-c-t-o-r-y ladies I thought I lost But actually I won For by his blood we all have overcome There is no failure Our god can never lose And that same power it now belongs to you Now it's time to celebrate, all banners raised I got the victory, the victory Because the devil is defeated and god be praised I got the victory, the victory Every situation I face I win I got the victory, the victory And everything works for my good in the end I got the victory, the victory Ladies say I-I was on my way to a burning hell The devil he had my life set up to fail But thanks be to my god who causes me Triumph, overcome, to tread upon the enemy Now it's time to celebrate, all banners raised I got the victory, the victory Because the devil is defeated and god be praised I got the victory, the victory Every situation I face I win I got the victory, the victory And everything works for my good in the end I got the victory, the victory Somebody who's listening Right now you think you're losing You feel like you can't win Cause you've tried everything Greater is he that is within you, don't doubt Whatever you're in now, god said, you have to come out Come out of depression, come out of low self-esteem, Come out of poverty, come out of lesbianism, Come out of homosexuality Let's go, let's go, come on, come on Now it's time to celebrate, all banners raised I got the victory, the victory Because the devil is defeated and god be praised I got the victory, the victory Every situation I face I win I got the victory, the victory And everything works for my good in the end I got the victory, the victory I've got the victory, the victory I've got the victory, the victory I've got the victory, the victory I've got the victory, the victory I've got the victory, the victory I've got the victory, the victory I've got the I got the I've got the victory the victory Everybody just dance with us Dance I've got the victory, the victory I've got the victory, the victory I've got the victory, the victory I've got the victory, the victory I've got the victory, the victory I've got the victory, the victory Everybody sing along with us like this Uh-oh ooh Uh-oh ooh Uh-oh ooh"
Marvin Winans,Just Don't Wanna Know,2007,gospel,"I hurt so many nights Cried so many hours Trying to make it right Just didn't have the power You ignored all my tears In hopes they'd disappear I tried to let it show But I guess, you just don't wanna know I came to you with love I came to you with earnest Could you possibly explain Why the flames? Why, why the furnace? Whoa, just needing to get it clear I was hoping you would hear I tried to let it go But I guess you just don't wanna know Now it's true that God is always there (always there) He said He'd never leave But at times a human touch is what I need (I need) And if I had a dime for every time I tried to call your name Some tell me (some tell me), I'd be wealthy (I'd be wealthy) But I learned that I could cope Yes, I did I discovered I, I could make it In a night so long and cold So cold, you don't know how cold I learned that I, I could take it Now I wouldn't change a thing Not for the knowledge, not for the knowledge that I've gained I learned that I could grow I really did, I tried to let, let it show I did, I tried to let it go But I guess you just don't wanna know"
Tasha Cobbs Leonard,For Your Glory,2013,gospel,"Lord if I Find favor in Your sight Lord please Hear my hearts cry I'm desperately waiting To be where You are I'll cross the hottest desert I'll travel near or far For Your glory I will do anything Just to see You To behold You as my King For Your glory I will do anything Just to see you To behold You as my King Lord if I find favor in Your sight Lord please, Lord please (Lord please) Hear my hearts cry (hear my hearts cry) I'm desperately waiting (I'm desperately waiting) To be where You are (to be where You are) I'll cross the hottest desert (I'll cross the hottest desert) I'll travel near or far For Your glory (for Your glory) I will do (I will do) anything (anything) Just to see You (just to see You) To behold You as my King (to behold You as my King) For Your glory (for Your glory) I will do anything (I will do anything) oh yeah I will Because I wanna see you (just to see You) To behold You as my King (to behold You as my King) For Your glory (I want it I want it) I will do anything (I will do anything, I will do anything to see you) Just to see You as Jehovah To behold You as my King I wanna be where You are (I really wanna be there) I gotta be where You are I wanna be where You are I gotta be where You are I wanna be where You are Gotta be where You are (I wanna be there) I wanna be where You are Gotta be where You are For Your glory I will do anything Just to see You To behold You as my King I wanna be where You are Peace is where You are Joy is where You are And love is who You are"
Jekalyn Carr,You Will Win,2018,gospel,"The enemy came up against your home The enemy came up against your children The enemy came up against your name The enemy came up against your character You will win, win You will win, win The enemy came up against your health The enemy came up against your finance (your finances) The enemy came up against your vision The enemy came up against your business You will win, win (oh you will win) You will win, win (yes, you will) Oh you will win, love You will win, win (I wanna let you know today that you will win) You will win, win, hey yeah I know you're hurt I know you're torn I know you're broken But you will win All of those may be facts But the truth still remains That in the name of Jesus You will win So let your hands up and say this huh It's my winning season (it's my winning season) It's my winning season (it's my winning season) It's my winning season (it's my winning season) Let me hear you get clapping tonight (it's my winning season) Say it's my winning season (it's my winning season) It's my winning season (it's my winning season) It's my winning season (it's my winning season) From now on, this is what you gotta declare (it's my winning season) Everything attached to me wins Everybody sing it Everything attached to me wins Everything attached to me wins Everything attached to me wins Everything attached to me wins Everything attached to me wins You will win, you will win This is what we declare You will win, you will win I know you fell under pressure What you gotta realize is You will win, yeah Let your hands up and say this It's my winning season (it's my winning season) It's my winning season (it's my winning season) Speak to your season (it's my winning season) From the start of your season (it's my winning season) Gotta lay hands on your home (it's my winning season) Gotta lay hands on your kind (it's my winning season) Lay hands on your money (it's my winning season) Lay hands on your ministry (it's my winning season) There's too much in you (it's my winning season) For you lose in this place (it's my winning season) 'Cause you are the child of the greatest Shepard (it's my winning season) Let me hear you say there's a champion (it's my winning season) There is a champion in you (it's my winning season) I said there is a champion in you (it's my winning season) Unleash that champion in you (it's my winning season) Unleash that champion in you (it's my winning season) Everything attached to me wins Everything attached to me wins Everything attached to me wins Everything attached to me wins Everything attached to me wins Everything attached to me wins Everything attached to me wins Everything attached to me wins (last time everybody sing it) Everything attached to me wins Everything attached to me wins If you believe that you are a winner You ought to open up your mouth and shout I will win! I will win! I don't care how long you've been defeated Shake your bed up uh Shake your bed up uh And you fight to win I said you fight to win The lord told me, he said, Anybody can fight But the question is can you win? I came here to tell somebody up in here tonight That there is something on the inside of you That's gonna help you win in this season And it's called a champion You ought to open up your mouth and shout I am a champion Everything attached to you wins Everything attached to me wins I said everything attached to you wins Can you point to your neighbor and tell them Everything attached to you wins Everything attached to you wins Come on that's it tell 'em Everything attached to you wins Now just tell 'em straight It's your winning season (it's my winning season) It's your winning season (it's your winning season) You've got God to carry you (it's your winning season) You've got God to carry you (it's your winning season) That's what he's gonna do tonight (it's your winning season) 'Cause you can't afford to lose again (it's your winning season) You can't afford to lose again (it's your winning season) Oh it's your winning season (it's your winning season) Last time I say Everything attached to me wins Everything attached to me wins This is what I need you to do 'Cause I realize that you can't say you're a winner but look defeated I need you to get up out of your seat and hi-5 ten people across this room Don't just stay at your row, tell 'em across the room That you will win Come on hi-5 ten people and tell 'em you will win You will win God don't break values, God don't call you defeated You are a winner (it's my winning season) Maybe you didn't know it before, but now you know it tonight (it's my winning season) Now you know it tonight (it's my winning season) You are a winner (it's my winning season) You are a winner (it's my winning season) Unleash that champion (it's my winning season) Unleash that champion out of you (it's my winning season) Come on and tell 'em you will win (it's my winning season) (It's my winning season) Come on all the winners, clap your hands in the air clap Clap your hands in the air clap Now y'all gotta be my background Everybody say tonight It's my winning season (it's my winning season) It's my winning season (it's my winning season) It's your winning season (it's my winning season) It's your winning season (it's your winning season) It's my winning season (it's my winning season) It's my winning season (it's my winning season) It's my winning season (it's my winning season) It's my winning season (it's my winning season) Y'all ready to declare it one more time Everybody say everything attached to me wins Everything attached to me wins Now scream like you believe it"
Smokie Norful,No Greater Love,2014,gospel,"Oh yeah Oh-oh-oh Ooh-ooh Do you mind if I testify And tell you of the goodness of my lord Share some of what he's done for me How he's opened up so many doors You may look at me from the outside And think I got here on my own But there's no way that you could ever know How much grace and mercy I've been shown Oh, if you look into my eyes you'll see Life has tried to get the best of me But I know giver of life personally He's the reason that I sing His name is Jesus and he loves me And I know this cause he died for me And he rescued me there is no greater Love in the world His name is Jesus, yes he loves me And I know this 'cause he said it to me When he rescued me there is no greater Love in the world Oh-oh-oh There's so many things I want to tell you Of how he made a way for me If he hadn't loved me through the mistakes that I made I just don't know where I would be, oh He showed me so much favor And now I understand amazing grace Through all of the pain, all of the shame, I realize There is nothing that could take your place Oh, if you look into my eyes you will see Life has tried to get the best of me But I know, I know the giver of life personally He's the reason, he's the reason that I sing Jesus and he loves me And I know this because he died for me And he rescued me there is no greater Love in the world His name is Jesus How he loves me And I know this because he said it to me There is no greater love in the world Yeah, yeah it's unconditional love Yeah, yeah And it's not turned away By anything I've done even when I fall He's there through it all When everyone else was gone, I was all alone, I realized He's my everything he's the reason I sing No greater love, no greater love than Jesus Nobody loves me like you No matter what I've done, you've loved me, oh In spite of myself, you love me like no-one else Oh, you look beyond my faults, and left me on my feet So God I'm grateful, I'm grateful He loves me, he loves me, he loves me, oh And nobody loves me like you, nobody loves me like you Oh thank you Jesus Hey Jesus, can't nobody do it like you Jesus, oh Jesus Oh Jesus, oh Awesome wonderful Savior Mighty God of principles Yeah, yeah, yeah No greater, no greater, no greater love in the world My Jesus"
JJ Hairston & Youthful Praise,Lord You’re Mighty,2009,gospel,"… Say, Lord, You're mighty (Lord, You're mighty) Lord, You're mighty (Lord, You're mighty) Lord, You're mighty (Lord, You're mighty) Lord, You're mighty (Lord, You're mighty) … Lord, whoa, oh (Lord, You're mighty) Lord, You're mighty (Lord, You're mighty) Lord, You're mighty (Lord, You're mighty) Lord, You're mighty (Lord, You're mighty) … Lord, You're mighty (Lord, You're mighty) Lord, You're mighty (Lord, You're mighty) Lord, You're mighty (Lord, You're mighty) Lord, You're mighty (Lord, You're mighty) … Lord, You're mighty (Lord, You're mighty) Lord, You're mighty (Lord, You're mighty) Lord, You're mighty (Lord, You're mighty) Lord, You're mighty (Lord, You're mighty) … Say, Lord, You're mighty (Lord, You're mighty) Lord, You're mighty (Lord, You're mighty) Lord, You're mighty (Lord, You're mighty) Lord, You're mighty (Lord, You're mighty) … Oh, Lord, how excellent is Your name in all the earth You set Your glory above the Heavens and the Earth When I think of all You've made, the sun, the moon and the stars No praise is high enough to express how great You are … What a mighty God we serve, oh, ah Mighty God we serve (oh, oh, oh) Angels would bow before the mighty God we serve (oh) What a mighty God we serve Mighty God we serve Let Heaven and the Earth adore the mighty God we serve … Say, Lord, You're mighty (Lord, You're mighty) Oh, Lord, You're mighty (Lord, You're mighty), oh, oh, Lord Lord, You're mighty (Lord, You're mighty) Lord, You're mighty (Lord, You're mighty), oh, oh, Lord … Lord, You're mighty (Lord, You're mighty) Lord, You're mighty (Lord, You're mighty), oh Lord, You're mighty (Lord, You're mighty) Lord, You're mighty (Lord, You're mighty), eh … Oh, Lord, how excellent is Your name in all the Earth (You set Your glory) You set Your glory above the Heavens and the Earth (When I think of) when I think of all You've made, the sun, the moon and the stars (No praise) no praise is high enough to express how great You are … what a mighty God we serve (What a mighty) mighty God we serve (Angels, oh) angels would bow before (what a mighty) mighty God we serve (What a mighty) what a mighty God we serve (What a mighty) mighty God we serve (Let the Heaven) Heaven and the Earth adore the mighty God we serve Now come on, let's worship Him … Hallelujah (hallelujah) Hallelujah (hallelujah) Hallelujah (hallelujah) Hallelujah (hallelujah) Say, all glory (all glory) All honor (all honor) All praise (all praise) All praise (all praise) … Hallelujah (hallelujah) Hallelujah (hallelujah) Hallelujah (hallelujah) Oh, hallelujah (hallelujah) Say, all glory (all glory) All honor (all honor) All praise (all praise) All praise (all praise) … To the mighty God we serve (What a mighty) mighty God we serve (Angels would bow, yeah) angels would bow (whoa) (What a mighty) the mighty God we serve Come on, let's praise Him here … Say, Lord, You're mighty (Lord, You're mighty) Lord, You're mighty (Lord, You're mighty), come on, bless Him Say, Lord, You're mighty (Lord, You're mighty) Lord, You're mighty (Lord, You're mighty), yeah, yeah … Lord, You're mighty (Lord, You're mighty) Lord, You're mighty (Lord, You're mighty) Say, Lord, You're mighty (Lord, You're mighty) Say, Lord, You're mighty (Lord, You're mighty) … Sing, Lord, You're mighty (Lord, You're mighty) Lord, You're mighty (Lord, You're mighty) Lord, You're mighty (Lord, You're mighty) Lord, You're mighty (Lord, You're mighty) … And Lord, You're mighty (Lord, You're mighty) Lord, You're mighty (Lord, You're mighty) Lord, You're mighty (Lord, You're mighty) Say, Lord, You're mighty (Lord, You're mighty) … Come lift up and praise his name (Lord, You're mighty) Lord, You're mighty (Lord, You're mighty) Lord, You're mighty (Lord, You're mighty) Lord, You're mighty (Lord, You're mighty) … Say, Lord, You're mighty (Lord, You're mighty) You're mighty (Lord, You're mighty) You're mighty (Lord, You're mighty) You're mighty … What a mighty God we serve What mighty God we serve Angels would bow before Him What a mighty God we serve Lord, You're mighty"
Kierra Sheard,Indescribable,2011,gospel,"From the highest of heights to the depths of the sea Creation revealing Your majesty From the colors of fall to the fragrance of spring Every creature unique in the song that it sings All exclaiming Indescribable, uncontainable You place the stars in the sky and you know them by name You are amazing God All powerful, untamable Awestruck we fall to our knees as we humbly proclaim You are amazing God Who sees lightning bolts and tell them where they should go Or sees heavenly store houses laden with snow Who imagined the sun and gave source to it's light Yet conceals it to bring us the coolness of night None can fathom Incomparable, unchangeable You've seen the depths of my heart and you love me the same You are amazing God You are amazing God You are amazing God"
Todd Galberth,Lord You Are Good,2017,gospel,"Lord You are good You've been so good Lord You are good You've been better than good I can't You praise enough I owe You my life Can't praise You enough Even If I tried Cos You've been, so good Lift your voice ('cause You've been so good) Come on tell him today, You've been so good to me Let's go everybody, lift up your voice So Lord You are good You've been so good) Come on, say Lord You're good (Lord You are good) (You've been better than good) (I can't praise Youenough) 'Cause I own You Jesus (I owe You my life) (Can't praise You enough) Somebody say even if I tried (even If I tried) it would, it would ('Cause You've been), so good (so good) to me (to me) Lord (Lord, You are good) You've been so good (You've been so good) Lord You are good (Lord You are good) (You've been better than good) (I can't praise You enough) I owe You my life (I owe You my life) I Can't praise You enough, God (ean't praise You enough) Somebody say even if I had tried (even If I tried) it would, it would Because ('cause You've been) come on, lift op your voices (So good, so good) to me (to me) Come on, sing Lord You are good You've been so good (You've been so good) I don't know why You do it God (Lord You are good) You've been better than good I can't praise You enough I owe You my life (I owe You my life) I can't praise You enough (can't praise You enough) Even If I tried ('Cause You've been) so good (So good) You've been (You've been), so good (so good) somebody raise up your voice tonight So many doors (so many doors You've opened) So many ways (so many ways You've made) So many times (so many times You've healed me) So many doors (so many doors You've opened) So many ways (so many ways You've made) So many times (so many times You've healed me) You've been better than good to me (You've been better than good to me) So many doors (so many doors You've opened) So many ways (so many ways You've made) So many times (so many times You've healed me) You've been better than good to me (You've been better than good to me) I can never repay You Lord I can never repay You Lord I can never repay You Lord For what You've done for me How You loose my shackles and How You set me free How You made a way Where there was no way How You made a way Where there was no way How You made a way Where there was no way, oh God You made a way Cause You've been, so good You've been, so good You've been, so good You've been, so good When I almost lost my mind You've been, so good You've been, so good You've been, so good to me (to me) You've been better than good to me You've been better than good to me You've been better than good to me You've been better than good to me Oh You've been better than Oh You've been better You've been You've been"
