artist_name,track_name,release_date,genre,value
alfonso ponticelli,lito's place,2007,jazz,relax enjoy pleasant adventure secure protect special place let voice flow mind need concentrate gently suggestions go unconscious mind open greater wisdom understand let sound voice reach inner healthy receptive center imagination transform positive healthy slowly program unconscious mind gain insight directions future allow aware pathway life enjoy opportunities days feel mind allow happen things happen daybyday tell happen happen try rapidly surely powerfully necessary program able dream information require awareness come gradually rate cope guidance help happen choose ready
the dear hunter,blood of the rose,2007,jazz,dance dance decay unknowing astray sleep sleep voice slowly wither melt away sing sing unto pleasure pain reveal reason vain sangre sangre sigue pasado recé recé morirá battesimo fuoco sing sing unto pleasure pain reveal reason vain world burn breathe iron chamber heart sieve sift honest elegance suffer wrong defense world burn breathe iron chamber heart sieve sift honest elegance suffer wrong defense
wax tailor,once upon a past,2007,jazz,shall begin story begin sampler turntable principal tool largely responsible birth development hiphop sampler drum beat guitar riff sound record composition record listen example
the dear hunter,1878,2007,jazz,away survive stun shock fear think live reason lead hear sound trickle past introspective attempt discover branch twist reach hand extend reach fell hole knife knife loss control knife knife hole knife knife bleed save life save life river lake fell hole knife knife loss control knife knife hand conflict clearly point stun sign fear say think live reason lead hear sound trickle past introspective attempt discover fell hole knife knife loss control knife knife hole knife knife bleed save life save life river lake fell hole knife knife loss control knife knife hole knife knife bleed save life save life fell hole knife knife loss control knife knife
the dear hunter,the pimp and the priest,2007,jazz,pimp priest pounce quicken cat feet freshest young blood innocence feast book brew sinful commit pimp priest prey quietly precious sinners confess confess chapel brothel suffocate stress time scratch conquer sin scream faster save sin remain hostage harder breathe priest pimp equip enigmatic frontage post welcome walkins corner quick door pardon pass floor confess confess chapel brothel suffocate stress time scratch conquer sin scream river faster save sin remain hostage harder breathe sing softly bring lake sing softly sing lake faster save sin remain hostage harder breathe
between the buried and me,informal gluttony,2007,jazz,build rebuild close eye construction paper traffic corner office destruction cityscape burn brighter hour clock tower bring bring bring march like ants foundation higher form trash cap smother trash trash wrinklefree clients doom trash trash wrinklefree clients doom fee fear informal fee fear gluttony fee fear informal fee fear construction paper lawns forcefed attention grabber learn come serve allyoucaneat trumpet play tune death allyoucaneat trumpet play tune death breathe blow blow breathe blow blow blow hear hear preacher talent go airwaves need right direction little kid teach wonder listen anymore watch fee corner office tube best view fee fear informal fee fear gluttony fee fear informal fee fear fee fear informal fee fear gluttony fee fear informal fee fear fee fear informal fee fear gluttony fee fear informal fee fear fee fear informal fee fear gluttony fee fear informal fee fear
sinne eeg,hours of ours,2007,jazz,feel feel hear hear line draw dream world reality live life share breath breathe lie fee judgement behold blind lead philosopher know ideas fall shadow theories stand tall thoughts grow narrow verbally release mind sound mentally stimulate choice preach suppose know sexuality lie fee judgement behold blind lead philosopher know
waldeck,midsummer night blues,2007,jazz,time read mind away away felt good felt right inbetween summer night away mystic cloud moon eye away away away search go strong somebody disagree away time read mind away felt good felt right inbetween summer night
marcus johnson,believe,2007,jazz,shout people help album ortiz kuhn notorious johnson woods know time representin indianapolis representin homies representin repentin stop stop bein believe seein dont lie cause demise world grief cheif silence theres violence startin sirens naptown life wrap like knife pitty city hard time nicely time hear rhyme want crime rate rise look dead eye lie dont life want royalty tell want feelin like know totally roast rappers alive lyrical archive dive circle best alive guarantee year chart kickin school like mix martial arts industry lockin like penitentiary flow inspiration goal rappin leave worship preacher rhyme leave death collision tech check check kings queen fresh deck rhyme leave album shout cuzzin buzzin everyday haha homies lack venomous gonna impersonate like spit freshley messy dont want test
between the buried and me,white walls,2007,jazz,monsters prove whore stage whore stage flash skills gotta draw gotta toe toe truly want honesty want group people relate truly want honesty want group people relate look simple peasants fuck think similar plane need worship need worship need worship need worship need devotion gods image throw throw everyday live comfort need devotion gods image throw throw everyday live comfort musical journey anymore choose stand entire time monotonous expression force replica tire sound puppets greeddriven carnival charade pass years force want simple replication past greatness step evaluate recognize need throw ideas eventually close circle close circle close circle leave remember remember remember remember white wall white wall white wall white wall
the dillinger escape plan,mouth of ghosts,2007,jazz,trust run tonight say dissolve goodbye resolve imagine turn close feel know hide lie know know mouth heart action mean walk afraid reach hand turn close
jonathan butler,rio,2008,jazz,peanut butter apples bread know peanut butter mess real peanut butter like money spread bread cause funny little peanut butter speak real loud peanut butter give real girl hotter peanut butter spread peanut butter bread jelly need eat shit like stutututer peanut butter chunky smooth eat butter like baseball glove almond butter coconut butter peanut butter peanut butter cause gutter nice stutter gotta wear thunder peanut butter steak prefer blue cheese look fresh capital steeze pass away early peanut butter smooth want clutter smooth yeah mutter straight chill play golf putter peanut butter
have a nice life,telephony,2008,jazz,science half say build machine snap time half break break build door travel telefony anymore surely surely hear voice think choice look face connect line time word come slowly mind anybody tremble scar reply come fainter world hat body throw away place hand reach
susie arioli,blue skies,2008,jazz,blue sky smile blue sky bluebrids sing song bluebirds shin bright things go right notice days hurry blue days go blue sky shin bright things go right notice days hurry blue days go blue sky
ugly duckling,einstein do it,2008,jazz,gather round listen relax thing check check yeah yeah yeah yeah yeah yeah like like aboard train ready roll einstein einstein einstein einstein people place ready yeah tell deal young einstein pump rope chain watch einstein make funky funky profesor fabuloso number burn stand watch brother catch wreck feel alright scratchin beat stereo appear encounter previously unknown physical phenomenon young einstein amaze bustin move dimension systems function perfectly prepare beam stop know stop stage little berzerk want hold ready socalled tell einstein einstein cuttin record superstar know einstein bother breakdown thing right einstein einstein einstein einstein stop gotta leave sorry baby gotta gotta revoir bonsoir thank listen
ethel waters,stormy weather,2008,jazz,know weather keep rain time life bare gloom misery weather poor self weary time time weary time go away blue walk stay away rock chair pray lord walk go weather keep rain time keep rain time walk heavyhearted night come feel rain pourin blind pitter patter beatin spatterin drivin misery go away blue walk stay away rock chair pray lord walk go weather keep rain time time keep rain time
jeff lorber,heard that,2008,jazz,need confidence need know get right kill time know heart live live righteous crime kick sailor take girl lick wound salt drink half bottle swear bottle phone compromise understand compromise understand walk away walk away walk away woman go wrong walk away walk away walk away woman go wrong wrong need confidence need know get right kill time know heart live live righteous crime walk away walk away walk away woman go wrong walk away walk away walk away woman go wrong wrong walk away walk away walk away woman go wrong wrong need confidence need know get right kill time
esperanza spalding,espera,2008,jazz,people give hold watch fear believe believe world helpless sorrow bright tomorrow sure learn work change nearly cave weight believe believe sorrow consume peace sure like souls drown evil world mankind guide choices healthy world time ease bind hard work time change mind know small change heal expect taste fruit life devote bring forth believe believe path peace endless choose close eye make fault mendless sure sure sure
eva cassidy,blue eyes crying in the rain,2008,jazz,twilight glow blue eye cry rain kiss goodbye part know meet like die ember memories remain age remember blue eye cry rain someday soon meet yonder walk hand hand age remember blue eye cry rain blue eye cry rain
meshuggah,this spiteful snake,2008,jazz,reality spiteful snake rear ugly head venom drip grin toss obstacle give thousand years collect process portray encompass voracity single trap wind close malignant cycle tighten coil bind hold tight unforgiving embrace allengulfing jaw infinite boundless bite die flesh fiery breath level dismantle flatten tear structure dream overcome defeat terrify shiver mute reality terror truth absolute reality spiteful snake shed smother veil shroud asphyxiate exterminate eradicate
club des belugas,what is jazz,2008,jazz,funk swing jazz jazz jazz funk swing swing scat funk swing scat listen jazz band funk listen jazz band listen jazz band swing listen jazz band funk scat jazz jazz aaah feel heart beat yeah swing feel heart scat listen jazz band funk listen jazz band listen jazz band swing scat jazz jazz stay away house band see type perform corrupt home stay away house band scat listen jazz band funk listen jazz band listen jazz band swing listen jazz band funk yeah listen band jazz jazz
thievery corporation,retaliation suite,2008,jazz,defend intend defend past gonna today proper example selfdefense proper example retaliation let people know basic laws go oppress people power oppressor reciprocal plain proleterian workers language take tango soon motherfuckers take tango soon motherfuckers
meshuggah,pravus,2008,jazz,drool flood lead arm distort belief sharp munition spat mind automatic black acidic bile seep wound shatter souls piss fast quench thirst bleed vile evermenacing intent repulsive belligerence shoot toxic mind blatant disregard self proudly flaunt depravity race condemn malign iterate repeat word recite mantra late corrupt impair vitiate dispirit debase violate souls bear hateful intent deceitful spawn descendants lie poison nail history sting grant injure grant harm blades hurt inexhaustibly swing
the faceless,xenochrist,2008,jazz,deception cloak skin wait incubation spread disease sinister growth gestate whore parasite host glorify charlatan virgin womb defile slither parasitic seed xenochrist adequately equip weapons manipulation prophet contamination savior fearful desperate lure promise eternal life savior fearful desperate sentinel malevolence dispense false salvation prophet contamination bethlehem burn xeno xenochrist deception prophet infection behold xenochrist
the faceless,planetary duality ii: a prophecies fruition,2008,jazz,vile adversary approach haste immense conqueror hide final alignment open dimensional door planetary interconnection release inexplicable force dark energy await portal celestial formation distant rumble cosmic hunger mortal soul eternal transcendence deny solar wind world breathe chaos ravage planet cosmic rebirth midst smoke contamination miscalculation celestial ones ageless free physical bound infinite energetic control suppress darkness inside original keepers time perimeters consciousness imbeciles salvation answer prayers pathetic germs accept demise manifest fail cosmic force destroy barrier realms infinite dimension cross paths recreate reality
mr. scruff,music takes me up,2008,jazz,think life music silence long ears hear rhythm word song know live get wish life away drum come crawl baseline move sound regal splendour queen secrets universe mysteries life things sense come clear cause music take music take music take music turn round catch moment lose sound brand free oooo begin bring move music take music take music take music take take take take music take
kirk whalum,when can i see you,2008,jazz,heart beat pain tear stop run begini hear say swear make sense youwhen heart beat breathe youwhen someday begin truly suppose babedo say make sense youwhen heart beat breathe againyeah baby say make sense baby againwhen heart beat baby breathe babe againwanna
meshuggah,electric red,2008,jazz,humanity peel bone deprive integuments real shadow flesh maintain blood splash kneel meticulously machine obedient devices puppets finetuned submissive drone replicas clone dormant accumulations flesh crimson filter twilight mute witness game wrench bolt lie tight fabric conceal stain taint existence gullibles bless sin away rag wipe blood trail atrophy twin selfthought knowledge purpose human mind revile everlasting ignorance realize flood inundate powerless thoughts defenseless mind lie overfed think stain defile paint color shade electric
have a nice life,earthmover,2008,jazz,carve stone earth blood bone knock mountains earth grate sound soothe great machine yearn desperately gap mouth symbol bargain symbol bargain wander ridge high earth like spike crown wear brow want need reserve human be finger throat pain things know symbol bargain symbol bargain army golems stalk heart land eat reality produce dust sand hurt get stone skin earthen mouth open word come wish dead
esperanza spalding,i adore you,2008,jazz,scat song
the faceless,planetary duality i: hideous revelation,2008,jazz,be earlier precursor space program contact claim infiltrate aspects military establishment particularly area disasters come military sorry government know safe areas world begin move population want population center wipe leave easily controllable
meshuggah,pineal gland optics,2008,jazz,come shiver hurt bleed dream truly feel dare claim hallucination real synaptical glitch look glass entice real free lie prodigious omnifarious nourish feed starve eye artificial catalyst organic progeny voracious spectral offspring sweet hunger unbind vision optical regenesis threaten complete beautiful deformity authoritive visions order collective sense question doubtful rigid self kneel syndrome effect self deceiver denial wretched kiss keep disguise cast conceal veil rational cloak doubt tear restraints blind shackle burn away agony fear true grief eye cleanse belief
paolo fresu,mare nostrum,2008,jazz,go go shoot straight wanna leave misdiagnosed condition burn recognition sink straight floor breathe anymore choke atmosphere leave go go
brian simpson,above the clouds,2008,jazz,real wild chill little child basically spaz simpson milhouse pal bill pay grow feel proud milk get spill play play show play like playdoh pay slave flow like dope delegate look busy menace single sentence sentencin corrupt judge peniten white eminem black billin lately feel like war villain bigger hero willin little somethin like little somethin like come party bboy stance step stage girls wanna dance come party bboy stance step stage girls wanna dance days walk streets heatwave feet achin skin brain bitties beat tap heart belly cheese steak cheapskate ebay free shake rebate release date promise late delay spittin flow buggin givin sound underground cloud flier standbyers want plane hangglider sell sanjaya idol band vampires spit lava hand driers campfires turn higher tell little somethin like little somethin like come party bboy stance step stage girls wanna dance come party bboy stance step stage girls wanna dance
thievery corporation,vampires,2008,jazz,gain world lose souls gain world lose souls believe politicians thieve want people bend knees pirate robbers liars thieve come like dress like sheep lagos vampires kinshasa vampires darfur vampires malabo vampires lie theft gun debt life death bank come door better know poor bank loan policies people free live blood people know come steal come like thieve night world ready fight lagos vampires kinshasa vampires darfur vampires malabo vampires lie theft gun debt life death gain lose soul gain lose souls live blood people know come steal come like thieve night world ready fight lagos vampires kinshasa vampires darfur vampires malabo vampires lie theft gun debt life death
warren hill,gimme some,2008,jazz,kick door yell like fuck dude little hint soopaman luva take shotgun shoot fucker throw hurricane like yeah snatch reporter interview raise hand bullet take franck muller daily news know time take rescue go door hurricane shotgun hand let pump bitch start wildin mess fuck fucka tell come nigga scar give state time shit gimme ammo door near barrel smokin hostage lock load lock load plan come like bellagio door shotty blow mash adios soopaman luva yeah bitch hurricane gilla house niggas hurricane girl yeah yeah yeah yeah yeah yeah gilla gilla gilla gilla gilla gilla house like tell nigga know nigga gilla house somebody weed muthafucka
brenda boykin,love is in town,2008,jazz,feet care grind people join world mesage share time live life prime world world summer days shunnig longer viral travel life lover right world message open mind live life gotta worldlove world summer days shun longer pappepi parapepio
lizz wright,speak your heart,2008,jazz,know wanna word eye time hide surprise whisper talk face turn away come easy make think afraid time tell stand baby open mouth baby speak heart speak heart world go away want reacuring dream stay rise want real disguise time tell stand baby open mouth baby speak heart speak heart speak heart speak heart
nightmares on wax,be there,2008,jazz,magnificent live life benevolent highest highest equivalent magnificent live life benevolent highest highest equivalent magnificent live life benevolent highest highest equivalent magnificent live life benevolent highest highest equivalent
esperanza spalding,love in time,2008,jazz,little rush belong heavens like course time elusive romance prove mere little wait amidst parade desir like torch amidst scramble flutter true subtler create rush end dstiny plan sweet grand scheme live share romance true time live little sure fool things school sign arrive like charm beauty youth seek truth need time
nicola conte,like leaves in the wind,2008,jazz,appreciate depreciate good money initiate break ball player finger roll lay stay pull block clock nigga straight start giggle smell spray shock say take cold heat think leave person whereabouts hear work tell eye watery mean hold girl go wind good hell wrong hell tear fuck throw wind fuck blow wind felt like fuck throw wind fuck blow wind presidential presidential obama self felt like wealth weight chest kind felt like phelps mean medals even petals recovery stage petals plan return compare sorta similar remind burn concern longer short longer care blame give benjis stingy selfish act heaven boys sin send voice mail girl go wind real good hell wrong hell tear fuck throw wind fuck blow wind felt like fuck throw wind fuck blow wind maybe fight maybe drift maybe hurt heart pride convince care good hell wrong hell tear fuck throw wind fuck blow wind felt like fuck throw wind fuck blow wind
origin,the aftermath,2008,jazz,colonize cells sickness constant shift late afraid organs liquefy blood spew hole lifeless body mass fall disease plague human contagious hemorrhagic virus longer contain rate death grow faster immune thousands perish daily dead blood flow panic sheep scream rampage flee fever rack body skin burn human be slowly path death outbreak ways silent killers draw fly aftermath final path aftermath final path mass extinction call human race fall corpses dissolve world render silent plague violence mother earth defiant life exist humans life unfold unimpeded days earth flourish worlds bane dead free cancer pollution diminish plague end return sixth wave extinction self destruct kill horizon sight unseen aftermath aftermath extinction
the faceless,sons of belial,2008,jazz,prehistoric golden unify energy infinite expression challenge divine taste innocence crush immortal jaw victims ritual seduce offer sacrifice present gods divine taste innocence dimension intertwine bring forth struggle dominion earth turmoil gods manifest global decimation longer unify mankind bow widespread lie womb catalyze epoch global catastrophe disruption bringers misery insurgence depravity widespread lie challenge divine taste innocence dimension intertwine bring forth struggle dominion earth turmoil gods manifest global decimation longer unify mankind bow
the faceless,prison born,2008,jazz,lower life form keep sense dimensional imprisonment psychological tactics enforce thralldom generations condition hereditary indoctrination youth breed disconnection perception right wrong instal unearthly party agendas control question blind prison bear program hate fear disconnect consciousness live dictate ignorance cower fear dogma generations condition hereditary indoctrination youth breed disconnection bind state physical dimension break free prison bear
montefiori cocktail,gipsy woman,2008,jazz,planet dammit slamsters look like slick consider lick pick yeah frantic poonanie panic plan package pick pack trick attract throw crack catch quick ricochet rabbit quick cause habit fast brother run rapid give damn mixalot east coast get prop producers knot baby baby black black baby respect checka check breaka breaka checka checka breaka breaka room rude mood school watch true school boys touch cause slut close repair sign nut yeah thing slangers body boom bangers break shit hanger damn real gonna live forgive watch girl touch hurt brutalize criticize lyric work think lose block black stop wack drop slap drop boombang slap papper step path crcrack crack checka check breaka breaka checka checka breaka breaka repeat sing like buddha bang hang true crew coochie bang brothers come monkey monkey monkey brain individuals original cause critical pickable pitiful heart rip rhyme apart spark iron part stick city rippple bitty middle hang kitties like cripple nipple checka check breaka breaka checka checka breaka breaka repeat
montefiori cocktail,sunny,2008,jazz,stand junction life ways know witch right wanna throw away close eye live today alive alive gonna dive madness life heat stroke nut live blame play game fuck savage unite savage unite stand life happen make plan time mental equilibrium pedal metal pass kill demons crap quit wicked game feel high hell high gonna dive madness life heat stroke nut live blame play game fuck savage unite savage unite stand gonna dive madness life heat stroke nut live blame play game fuck savage unite gonna dive madness life heat stroke nut live blame play game fuck savage unite
cynic,the space for this,2008,jazz,space raise arm space eye space heart space soft omen trace phantom warn disassemble captain chair space space breathe breathe ruin haunt like owls future druids drop goblet form spell space space breathe breathe bend realize bundle thoughts dirty cloth perfume tell bundle thoughts lonely ghost pursuit lose inside space raise arm space eye space heart space space breathe breathe bend realize space space bend recognize space space space space bend realize
gramatik,sumthin',2008,jazz,sumthin hold sumthin hold sumthin hold sumthin hold sumthin hhey kinda lovin sumthin hhey kinda lovin sumthin hold sumthin hold sumthin hold sumthin hold sumthin hold sumthin hold sumthin hhey kinda lovin sumthin hhey kinda lovin sumthin hold sumthin hold sumthin sumthin hold sumthin hhey kinda lovin sumthin hhey kinda lovin sumthin hold
the faceless,coldly calculated design,2008,jazz,aeons awareness limit feeble existence restrictively implant vessel call genetically bind covert discover allow truth perspective lock physical sense design misinform transcend illusion break barricade infinite cognizance glimpse scurry peripheries allowance doorway suppression mind portal agenda gods unveil knowledge celestial ones unrestricted permeation assimilate life father creationism sickest form truth perspective transcend illusion break barricade infinite cognizance specifically manufacture ignorance gaze blueprint absolute human mind deny greater understand vast control molecular vibration intend stumble reduce dimensional vessels possession clench shut demonic grasp servants opaque order
caravan palace,bambous,2008,jazz,swing brother swing come swing begin swing brother swing stop swing begin
artie shaw,the chant,2008,jazz,twin city oddities odder ways odder drip like arctic water issa issa grease slip forget yaint gotta freeze outside nippy negativity water look wave fuck wander thas gravie weak mind finish finna save rite allegories cave dont wanna hear answer phone realize grow plus everytime free like leave live fuck act blockin spark music mean lifes prize walk drag assume dark life like bout little little baby little little better kind like bind bright bright tryna trouble pose like double think tight stink tactics tacs couldn fetti right best luck navigate round barrage fuck money mirage crook label make crook offer share single cash tear dollars scarf like sash merit hatter test rival quiz tryna dono want smoke doobies like whiz good young niggas flatter think get badder blabber matter chatterbox pissy posse wishy washy cleaner mister bald wall thaaaat twin city oddities odder ways odder drip like artic water issa grease slip forget yaint gotta freeze outside nippy negativity water look wave fuck wander thas gravie weak mind finish finna save rite allegories cave
al jarreau,you ought to be with me,2008,jazz,total fuck wreck feet solid grind edge spend wake moments simply kill time hop dream life kind number stand line sorry hurt survive make obvious disinterest barely manage smile deep agreement status exile shirk obligations miss deadlines excel quit early fuck life life kind number stand line sorry hurt survive make smile perfect world perfect work felt fuck great smile perfect world perfect work felt great life like life like life like life like life like life like life like life like life like verge answer fuck life kind number stand line sorry hurt survive make make make make
carol welsman,memories of you,2008,jazz,wake sky sunrise sunset seem bring memories know recall memories wish forget happiest years bring rosery tear face beam dream spite bring memories wish forget happiest years leave rosery tear face beam dream spite bring memories memories
meshuggah,combustion,2008,jazz,bias ambiguity wonder clarity brightly shin image painfully absolute edge blur awareness unknown weight knowledge scale eye dilate grasp illusion fail unquestionable picture determine complete crystalline line untouched doubt vivid deprive hesitation shin evil splendor burn hatred million degrees display human voracity delineate demons fume portray stare grasp comprehend assimilate behold reflection frame gold plat lie canvas hurt souls catch weave artist human dream incinerate devour deceive
nicole henry,make it last,2008,jazz,hold close kiss linger heaven like fast stay spell sweet savor soon dream pass stay fear fade start heart unafraid flame linger long burn longer snow till moment lose past stay fear fade start heart unafraid flame linger long burn longer till moment lose past
meshuggah,obzen,2008,jazz,state perfection immerse filth equilibrium obtain pure devotion things unwell sweet condition sustain beliefsystem salvation vomit blood deprivation lie corruption pain balance sickly vile unflinching eye gleeming intense need watch things beliefsystem salvation vomit blood deprivation lie corruption pain decay disgrace disgust state grime contempt degeneration sticky foul pungent sediment creation flourish bloodred soil
eric darius,goin' all out,2008,jazz,feel high gonna feel alive like rebirth come withinside insight fuck pride live life fear swagger stride hard gotta push frame mind life livin life livin stay open arm go cool calm mind echo free swim ocean breeze cause get outta alive friend like stone collect yeah bring bring darkness self destructiveness make muck thinkin fuck gotta push cut bruise crudeness need positivity cause sick kickin round deadbeats dead streets live life luxury stay open arm go cool calm cool calm cool calm mind echo cause get outta alive
brian simpson,what cha gonna do?,2008,jazz,gonna drop mags montage spinnin hopin freak awesome come lobby like shoot gonna montage bout pull trickshots xbox say snipe gettin voicemails sayin life tricky leavin dizzy time online miserably busy shots missin tryin hard impress prayin pull trigger finally connect ooooooh sick respect watchin wonderin heck know game losin mess think best watchin videos crazy halo hittin nothin noscopes controller like dope like iphone snapshot stop pullin ladder shots climb decide spin drop match go negative team laugh killcam funny pull insane freak epic dude like wanna join clan gonna drop mags montage spinnin hopin freak awesome know doin trickshots piggies think stickies cheese grillin watchin replay file share watch game kill ballistics dizzy spinnin think gonna sick game finish ragequit switchin move battlefield long range noscope shootin feel like reach catch beat supersonic speed right act evil deeds makin smash key controller control anger friend couple minutes game cest spendin time online trickshotting crazy shots hacker shoutout youtube gonna drop mags montage spinnin hopin freak awesome friend request guy spammed messeges tell best watch videos incredible spend time shoot die shoot die gonna drop mags montage spinnin hopin freak awesome
have a nice life,the big gloom,2008,jazz,sleep bath warmth life arm legs unconscious tree root deep grind ocean ring tile know style certainly right release release release release hear faintest breath amplify number inside message relay delay go desperate relate relate hold trap stick bathroom floor pride food sure alive open eye dead ones ash floor need open eye dead ones ash floor need open eye dead ones ash floor need open eye dead ones ash floor open eye dead ones ash floor release open eye dead ones ash floor release open eye dead ones ash floor release open eye dead ones ash floor release open eye dead ones ash floor release
have a nice life,i don't love,2008,jazz,want live like lord want live want face anymore want live like anymore want live want face anymore feel feel want feel anymore fake want anymore feel feel feel feel feel feel feel feel feel feel
have a nice life,bloodhail,2008,jazz,feel roof come kill everybody watch star burn try pretend care fly hand clothe rip teeth gnash last long possibly accept accept accept accept accept accept accept accept face sweaty arm legs glorious stairs face sweaty arm legs glorious stairs face sweaty arm legs glorious stairs kill arrowheads arrowheads arrowheads arrowheads arrowheads arrowheads arrowheads arrowheads arrowheads arrowheads arrowheads arrowheads arrowheads arrowheads arrowheads arrowheads thank arrowheads arrowheads arrowheads arrowheads thank arrowheads arrowheads arrowheads arrowheads thank arrowheads arrowheads arrowheads arrowheads thank arrowheads arrowheads arrowheads arrowheads thank arrowheads arrowheads arrowheads arrowheads thank arrowheads arrowheads arrowheads arrowheads thank arrowheads arrowheads arrowheads arrowheads thank arrowheads arrowheads arrowheads arrowheads thank feel roof come kill everybody arrowheads arrowheads arrowheads arrowheads thank arrowheads arrowheads arrowheads arrowheads thank watch star burn try pretend care arrowheads arrowheads arrowheads arrowheads thank fly hand arrowheads arrowheads arrowheads arrowheads thank clothe rip teeth gnash arrowheads arrowheads arrowheads arrowheads last long possibly
large professor,sewin'love,2008,jazz,wish know mind wish know mind mind mind mind mind mind mind wish know mind wish know mind mind wish wish know know mind mind wish wish know know mind mind mind mind mind mind mind mind mind mind mind mind mind mind mind wish know wish know mind mind mind
roy hargrove,strasbourg / st. denis,2008,jazz,gonna kalimba come lucifer dead implore gwaan damn clan burn kingdom yeah escape away like goats shame shall retreat till hear story tell story pass generations soul free soldier weapon hurt curse march thousand feet soldier serve effort step treaties concern retreat till till soul bleed retreat till till soul bleed line line stand till death give follow missions order hear battle cry line let build energy stand grind knock like dominoes tell leader vamanos armor soak blood yeah time bust door till victory enemies energy better finish let stronger let escape away like goats shame shall retreat till hear story tell story pass generations soul free soldier weapon hurt curse march thousand feet soldier serve effort step treaties concern retreat till till soul bleed retreat till till soul bleed
meshuggah,bleed,2008,jazz,beam sweep head thrust pain increasingly engage sensory receptors succumb agony crimson liquid frantically spill fluid life unleash ripple ascend surface eye pen draw random myriad pain beget bastard spawn mutinous self regurgitation micro nemesis salivate prospect ruin doom malfunction mean ascent bloodletting stringent voice beckon soul futile resist tension deathinduced mechanics propel growth implement device extinction terminate clockwork gleeful bane definitive scourge mockery endart instrument lethality attain heed command heed bleed say bleed fall clarity undo scornful gods haggle soul mind flicker vascillates taunt whisper accompany deletion sneer grin voice reaper chant softly song depletion
caravan palace,suzy,2008,jazz,flash dance floor sing expect swing dream flash dance floor sing know keep play flash dance floor sing expect swing dream flash dance floor sing know keep play flash dance floor sing expect swing dream flash dance floor sing know keep play
thievery corporation,sound the alarm,2008,jazz,sound alarm order attack sound alarm order attack sound alarm order attack martial gun clap sound alarm order attack sound alarm order attack sound alarm order attack selassie soldier beat babylon sound alarm order attack sound alarm order attack sound alarm order attack
michael lington,it's too late,2008,jazz,disappear treasure lose replace piece remain scar pain want save want heart hold bleed bleed go fade away breathe legacy go dark flame pass light vain feel pull feel change slip away want save want heart hold bleed bleed go fade away breathe legacy go go want save want heart hold bleed bleed go fade away breathe legacy go go
marc antoine,funky picante,2008,jazz,wonder lose control heart attack away fall know hardly hold tell truth believe run near wish somebody tell catch need demons lose lead astray guess fool catch girl heart break fade away pass point come rip lungs hard breathe wish somebody tell catch need demons lose lead astray guess fool catch girl heart break know hardly hold tell truth believe know hardly hold tell truth believe wish somebody woulda tell wish somebody woulda tell catch need demons lose lead astray guess fuck fool catch girl heart break fade away know hardly hold tell truth believe fade away know hardly hold tell truth believe fade away
harry james,"it's been a long, long time",2008,jazz,think stand close feel word kiss kiss twice kiss long long time felt like dear remember long long time know dream dream kiss kiss twice kiss long long time kiss kiss twice kiss long time felt like dear remember long long time know dream dream kiss kiss twice kiss long long time
have a nice life,hunter,2008,jazz,lay floor arrows side leave stone wear skin armor flesh bone leave need sharpen edge longer cling life finally give teeth hate relationship course violence win violence win sharpen edge longer cling life finally give watch animals feet thousand bar teeth thousand bow head beg death great service deserve
meshuggah,dancers to a discordant system,2008,jazz,listen hide tune essence lie note define dance dissonant sway choreography refine subdue shackle reason wash aside pledge chain ignorance everamplified bloodened hand lead waltz trap outoftune swirl continue mode dance discordant accept nail lie sharpen bleed silent mute pain defiance employ vain attempt leave dance invisibly suppress question unasked learn step eye shut like rest unsuspecting will blind controllable herd pawn covert game conduct hand trust dominate compliant deceptable confident matter dust commit know comprehend asinine drone keep dark keep line confine bereft reason wither toxicity deadly fume deceit reek complicity humble bring knees weight guilt nescient ways catalyst injustice inhumanity dance appease compete stupidity obscure face file point number machine stand line human spine liquefy stupefy dancers discordant believe mislead assume play confide deceive trust betray believe mislead assume play confide deceive trust betray
the faceless,ancient covenant,2008,jazz,treaty alpha omega be summon darken earth ancients receive immortality rest shall servants gods slowpoisoning xenobiotic substances enslave sick pact horrify consequence alteration humanoid mutation alien seed agenda implement genetic infiltration sinister undignified treaty alpha omega be summon darken earth promise unearthly intellect feed selfishness forever ancient covenant seal blood unsewn loins ancient covenant seal blood unsewn taint loins begin integration hybrid population ancients join rank gods curse destine generations
gramatik,don't get weary,2008,jazz,weary till work weary till work know weary weary weary weary weary weary weary weary weary weary weary weary weary weary weary weary weary till work know
nat king cole,stay as sweet as you are,2008,jazz,revel stay sweet thing change stay sweet soul rearrange lose charm possess loveliness darling stay sweet discreet divine dear stay grand tell dear young near afar night pray stay sweet interlude young near afar night pray stay sweet
pharoah sanders,you've got to have freedom,2008,jazz,hate know go come kill mean harm mother father best friend world like blood rain pain like blood rain pain wear mask target enemies closer fall great height easy choose battle soldier know color like blood rain pain like blood rain pain like blood rain pain like blood rain pain like blood rain pain like blood rain pain
thievery corporation,the numbers game,2008,jazz,talk people game run number winners change dice load deck stack game hold check mind blind number game dark play hand dealer deal cash cause time sell take power gonna share wealth come check mind blind number game talk people respect baby place come dice load deck stack game surely hold check mind blind number game check mind blind number game slip gotta number number game check mind blind number game check mind blind number game
