_c0,artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,like/girls,sadness,feelings,danceability,loudness,acousticness,instrumentalness,valence,energy,topic,age
81068,aceyalone,scribble on a clean surface,2002,hip hop,forget incredible butter softness long finger felt slowdragged fateful blue light basement party light make honeycolored eye barely visible flash penlight eye look directly light time look light look like scribble clean surface earthless worthless echo life tunnel point purchase echo aiyyo freedom microphone echo prepare melee echo microphone magic aceyalone method madness know home dome wigs know split know shit rubber band flow snap place face motherfucker outta talk spit victory sick wallow bickery trickery confusion fusion illusion cause rule hold high nail artistic leave mystify deny soon openly oblige stop talkin bout guess come test test know best nonsense rest preachin soapbox dope block choke tongue smoke break middle havin high post high dose high string wind lungs spirit young salt slug catch plug fight drug teach thugs tiger head walkin interior siberia away dynamite block right stop continue think worst sink earth rhyme rush discuss close sayin,150,6.66222535637145E-4,0.07995190289620795,0.028309760984505918,6.662226046302929E-4,6.662225215842672E-4,6.662225285225153E-4,6.662225684495115E-4,0.10446048576054241,0.40854993316228394,0.06436479618176924,6.662225581593326E-4,0.2602880132808767,0.04608043707215743,6.662225723913757E-4,6.66222584212946E-4,6.662225243956192E-4,0.831040831798982,0.8042714662974643,0.3152603566871051,0.0,0.5610057708161582,0.7987925148413042,obscene,0.2571428571428571
81069,aceyalone,blink blink,2002,hip hop,grin match say thief shrug look like thief look like attractive pause long catch course look deceive picture pocket necklace carelessly leave jewelry party seiko watch poolside towel imagine plan heist take come return smile say bout money yeahhh talkin bout bout money gettin money blink blink time open eye blink blink time open mind blink blink yeahhh yeahhh fuck people talkin bout blink time open eye blink blink time open mind blink blink yeahhh yeahhh fuck people talkin bout cold cash money world spin laugh grin sayin shit end hold breath tell need shit hard battlefield ness deal kill phone water power shut food shelter cheese gotta break gotta shake gotta young vigor coast nigga tryin pocket bigger shit deliver stay afloat sell boat sell write fuck sell dope yeahhh yeahhh fuck people talkin bout yeahhh fuck people think mask home save witcho nut heart fortyfive wave westsiders crave damn motherfuckin money amaze yeahhh know money money know money world round know money runnin everythang know money world round know money runnin everythang know money world round blink echo,180,4.422821918894279E-4,4.422822028813302E-4,0.06994651828852828,0.03689495481428374,4.4228219067495305E-4,4.422821870356572E-4,4.422821979135699E-4,4.4228221287615253E-4,0.6428658488658376,4.422822085679736E-4,0.06701046493061914,4.422822129536298E-4,0.05146854752788182,4.4228221219230285E-4,0.09959743985888032,4.422821768584698E-4,0.5256146431279108,0.7582750044868343,0.061645644222534365,4.493927125506074E-4,0.7217642209398186,0.7867801276676507,obscene,0.2571428571428571
81072,aceyalone,jack of all trades,2002,hip hop,trade master black underpay blastin pimple break like kempo train arts specify rockin heart deep psyche information excite knowledge invite throw step nicely unlikely outmic lightning strike like child thousand volts smile catch tame explain paint beautiful technicolor directly place expect stand true break rule defy laws cool sing blue bring news hiphop spokesman coke good folks reach break hand problem fault concern shit dirty finger reachin scepter head lector kill white widdle black widdle little pill enjoyment psychadelic sell spill tell angelic make brain splat blow holdin firin pistons engines fuck foot door takin hinge dash break glass break class open leave smokin okay pick sickenin kind little thinkin think draw blank tank soldier flank movin rank hiphop fame go flame mention tension brain extension game stake claim break chain train trade master thing master blastin pimple break like kempo train arts leave beat seperate good shit weak groove feel sound inside spread gonna hour style power hour know hear vocals fade,163,5.913660682810157E-4,0.3237676867495311,5.913660819477518E-4,5.913660626560721E-4,5.913660630160831E-4,0.03149660186722753,5.913661103169222E-4,5.91366109239624E-4,0.16992111830427903,0.05546956451910688,5.913660963536677E-4,5.913661035569743E-4,0.019868667002722103,0.07710473840289245,0.20391849766291734,0.04309108990339725,0.6999891692840897,0.756685383175653,0.13052121538274636,0.0,0.7732893652102226,0.6546438687574626,violence,0.2571428571428571
81073,aceyalone,future rockers,2002,hip hop,quick observation active brain ideal agent gain information people world right free matter place think walk stand right tree look root grind imagine standin apple fall head bright idea want climb forget come cause know stop know game future future future future rockers rockers rockers rockers future future future future rockers rockers rockers rockers pleasure find treasure take measure protect jewel snake wrong hand deadly stance walk tightropes coal dance demons play role stay control control cause know reason come planet lessons enter know grab weapon away foul play ready willin deadly makin killin tell century future execute feel pain bear seven thousand years brain ears sneer flesh gear circuitry work electronic pulse host toast boogie future future rockers rockers future future rockers rockers future future rockers rockers future future rockers rockers,132,7.209805709002179E-4,0.05776345241513437,0.3687609477199,7.209806137655352E-4,7.209805428462275E-4,7.209805609698122E-4,7.209805455138783E-4,0.1448065054361013,0.1680622945989115,7.209805612478389E-4,7.209805671164887E-4,0.05234614179164805,0.08012772852614745,7.209805605060663E-4,0.08160769191440709,7.209805925785216E-4,0.889526697714719,0.7520447145091402,0.16766984705807936,0.0,0.4600164880461665,0.551537545516937,world/life,0.2571428571428571
81078,krs-one,trust,2002,hip hop,gather round gather round look time premeditate think fate cause couldn think mind come time time losin mind racin rushin fallin tell bout work mean work mean work gotta trust lord accord rush fuss gonna close eye heart ears mind ways thoughts mankind seek kingdom things hard gotta trust lord tell bout trust obey trust afraid trust pay trust betray trust fear trust unclear trust trust near trust trust trust clown trust raise look live learn learn trust free almighty sick stop thinkin begin live everytime think everytime wanna start stop trust inner outer sinners fact beginners talk walk path know want rush respect protectin bringin drama shall give comma singers trust trust trust trust trust trust friends trust trust trust trust trust trust friends soundin good soundin good look look thoughts things manifest decree lookin puttin stop life circumstances everytime speak takin chance talkin bout things life turn life turn allowin trust crown happen think life shrinkin cause thinkin intellect wrong begin time,164,4.349717390349231E-4,4.3497174927903696E-4,0.4416512973948139,4.349717508627344E-4,4.3497172987469685E-4,0.038851981988079355,4.349717434151126E-4,0.24134665438421138,0.17714611256144955,4.3497172965809553E-4,4.349717622147864E-4,4.349717552701112E-4,0.018864823888270335,4.3497174651555335E-4,0.019725508058994982,0.013866970590497235,0.9447633488573597,0.6817424300694818,0.04999904618378131,0.0,0.2827699917559769,0.46344670624347817,world/life,0.2571428571428571
81080,krs-one,never give up,2002,hip hop,gather round gather round metaphysical style spiritual style original style yeah yeah know stay trap know hiphop tell realize givin wack wack realize reason track buy hoe simple plain buy hoe know prove grind conscious rule sound question minor variations look krsone learn doin temporary matter live creation music executive matter throw away pimp yeah kid whylin know racial profilin cause buy hoe simple plain buy hoe know future look attack late loss great minor variations yeah shuttin krsone cause sexy thuggin dumb promotin criminal activity nothin videos radio teachin kid tell kid listen head right straight prison buy hoe simple plain buy hoe better peep game release temptation brand affirmation life peace salaam alaikum minor variations,117,8.097166085533521E-4,8.097166308515361E-4,0.19965498741808496,8.097166393346313E-4,0.06876616834246144,8.09716601813622E-4,8.097166035802968E-4,0.17229948837371944,0.36076902477734996,0.02965819736653741,0.15832581761003162,8.097166138616776E-4,8.097166792685505E-4,8.097166345106548E-4,8.097166741078752E-4,8.097166013389842E-4,0.8364561897541429,0.7297130989923851,0.031926738882267956,5.414979757085022E-5,0.8093569661995054,0.7367285144440947,obscene,0.2571428571428571
81081,hip-hop wieners,run and hide,2002,hip hop,long know mistake yeah cause feel like prisoner trap inside break world play victim run circle go change someday aggravation throw change situation cause need feel like prisoner trap inside break world play victim run circle gonna change someday depend know understand lose control lose control lose control lose control,50,0.0012531328503688284,0.0012531328722966536,0.2124496129258613,0.001253132998098709,0.0460284898816815,0.0012531328897721415,0.0012531328589293757,0.0012531329502711572,0.0012531329167079586,0.0012531329674204603,0.0012531328669480523,0.0012531329286058419,0.0012531328507441174,0.043494279562895775,0.42170997022732254,0.04327235474744168,0.604678869273259,0.7273286670256134,0.09748905370386919,1.0050607287449393E-5,0.664056059356966,0.6045922555339065,sadness,0.2571428571428571
81083,aceyalone,rappers on deck,2002,hip hop,yeah today yeah beat sound incredible unforgettable shootin gift enjoyable truth matter unavoidable right track hear flow watch train cause slow like gain mental blow know symptoms malfunction function plan hand doubt foot neck better bring tectech nician cause permission respect kick check almighty intellect time reflect place bet rapps deck beat sound incredible unforgettable shootin gift enjoyable truth matter unavoidable motherfuckers walk nose allseeing close greeneyed monster waitin fuck know streets suck turn television check media captivate follow needier experience interview word minute needin hustle guide afraid come game play jekyll hyde groovy ride kiss goodbye away mockin break yeah yeah rapps deck beat sound incredible unforgettable truth matter unavoidable shootin gift enjoyable yeah rapps deck rapps deck alright,120,8.354219216938928E-4,0.08712998503314952,8.354219781328882E-4,8.354219609994234E-4,0.10577787579574884,8.354218925003754E-4,0.04601759129759437,0.12320944798013106,0.3816035845724535,0.0687217619640788,8.354219429067454E-4,8.354219267812159E-4,8.354218936609841E-4,8.354219494026575E-4,0.08480440772372415,8.35421896102909E-4,0.8797790533954296,0.7832218034510166,0.025501029619507648,0.0,0.5239076669414674,0.8798761282634652,obscene,0.2571428571428571
81084,erykah badu,love of my life (an ode to hip hop),2002,hip hop,right go yeah little girl give give poetry heart know wasn cause table turn break lonely need advice give shoulder word nice cause friend life friend life depend life baby feel like sample true shit clear freakfreak stop beat stop freakfreak simple teenage say friend move keep touch friend world young know couldn rush lonely need advice give shoulder word nice cause friend life friend life depend yeah yeah life baby feel like sample true shit clear know break sweat think roll boys forever ways boys better grow need cheddar understand look cheese hoodrat fact queen light beam sing like life know world life bboy bgirl life stop break life know world life bboy bgirl life yeah,117,0.023356290415357906,5.263158099395785E-4,0.3105620111272442,5.263158069339602E-4,0.06700224206333744,0.01033667957058844,5.263158346267715E-4,0.1954154477576471,0.06425348973079097,0.013643973549962052,5.263158380531663E-4,0.013247804841060655,5.263158241590193E-4,0.12901328716022778,0.0874799492183874,5.263158504566408E-4,0.7584750351998268,0.688023998153988,0.11947702758737712,3.9372469635627535E-4,0.43940643033800497,0.4173992220778066,world/life,0.2571428571428571
81087,hip-hop wieners,hard rimes,2002,hip hop,skid hard rhyme hard time smiznith hard rhyme scar mind skid scar mind jar line jar line bar surprise happen gotta watch know phone tap rap north cargo thugging club bar cousin drink beers till buzz duck fuck work look like slob truck bind grind brew stumble scrounge food nose like clown shit want pound dude fuck sneak heavy blunt snuff give guff leave feel little shoulder perch verse lurch party till hurt quit steam mound land shit dopest city like money fold gonna long till rough forever beat write rhyme picture dizzy go round like tevin internet wed like heavy minus pound plus lazy plus sweat sweater work thighs guy mean boyz reminisce make noise money earn differ overweight lover wish people hat like mother true player hater give people favorite album talk street slang retreat like whatchu like cold bring heat meet schizophrenic medic emergency room wish dentist apprentice know skid whodini inspire give early mother card true hard trust trust long truth cover crust work internet pay like hasn lay break bread cover fuschnickens record sale pick project snoop dogg promo nervous slip okay shit cheap throw junior mafia tape hard rhyme,195,4.699248173961587E-4,4.699248510876326E-4,0.03331684402910658,0.04705528757251136,4.699248134582123E-4,0.06661815743215169,0.028422669067687558,0.07341377307879024,0.4552071301448857,4.6992483290023574E-4,0.12785219425025213,4.6992482787414395E-4,0.03808772379689569,0.07323270978863838,0.03488874318354154,4.6992485712009694E-4,0.9220188454456839,0.6886906135425479,0.1917662567934305,1.437246963562753E-4,0.6661170651277823,0.5645509649550615,obscene,0.2571428571428571
81089,x-team,veren na hip-hop,2002,hip hop,merely sound voice believe like river disturb inner peace believe beloved soul believe smother beliefs cold winter night follow voice river leave forever leave time haunt like wind sweep earth time virtues leave defend fall deep liar debate rule force fuel hate cold heart leave come quietly sleep time recur memories linger think dead dead bring life pretend love believe go corrupt leave leave forever leave time haunt like wind sweep earth time virtues leave defend fall deep liar debate rule force fuel hate cold heart leave come quietly sleep follow light like lake tear leave tonight go begin anew life fade like time like wind sweep earth time virtues leave defend fall deep liar debate rule force fuel hate cold heart leave come quietly sleep,126,5.847953563866773E-4,0.18686615033434373,0.1536545338635246,0.11729089480478694,5.847953221648904E-4,5.847953227398594E-4,0.012621744558615726,5.847953439525341E-4,5.847953406461109E-4,0.06495742501876488,5.847953407183399E-4,0.03225266155875541,0.04053946388080784,0.04457521790996874,0.30761673350993696,5.847953751386773E-4,0.7584750351998268,0.8149116734610158,0.5361441125944907,0.0,0.804204451772465,0.943942193189617,sadness,0.2571428571428571
81098,lil rob,san diego,2003,hip hop,homeboy represent city fullest southern california representado mano lopalo lado chicano liempo crease wrinkle tingle listen single pelonsito marijuanito hand cuete pistol siempre listo mijito todo motherfucker wrong moto pero jolles enjoy controla fuck rola like bomba boulevard cruise load live crazy life like chevrolet chevrolet bust rhyme come away come away place southern california mean dream like drug deal everyday homey overdose yeah usually streets damn good pain wall graffiti vatos act rough rough tough pinche juras handcuff leave pelon skintone fuck chingon tell like shit damn right believe tight like baby lopez leave fool know fuck like shit fuck stick know bump love baddest brownraggin catch street brownbaggin city learn flow stay frown ready showdowns sell motown bump flow run show wicked wicked gots control know good vatos like talk away sense swallow foolish pride homey walk away away corner room like song corner room trip like shrooms look colorful things evil good bring spread wing away diegan know want play play maybe year fifth year round promise clear sound mexican time rest time flow remember know right southern california right,183,0.016632159398311162,0.024650357197859272,0.09975997358528213,4.7415840862142654E-4,0.010209462105458467,4.741583716135249E-4,0.013988072274855252,0.09639946632531317,0.44599424527219356,0.02256890297223238,0.12822604817190664,0.01369738707593962,4.741583752635446E-4,4.7415840421564253E-4,0.12408065837061981,4.741584353835988E-4,0.7801364670204701,0.6938697023305899,0.12550113002121488,0.0,0.7485572959604286,0.7357274821796236,obscene,0.24285714285714285
81100,slow pain,latin rollers,2003,hip hop,close eye fall asleep break promise drift away tonight drift away alright dream laugh tell song secrets lie feel surprise whisper word lullabies fuck lie fall fall apart give hand shake body break eye lower come care end goodbye song secrets lie feel surprise whisper word lullabies fuck lie fall fall apart head head head head head head head head head head head head head head head head head head fall fall apart fall fall apart apart apart,78,7.209805544869269E-4,0.38400562652090015,7.209805551168431E-4,0.016956615300780346,7.209805478020734E-4,7.209805369751211E-4,0.045513842056127844,7.20980577929422E-4,0.03602041679303115,0.03904794009838163,7.209805478247685E-4,7.209805691996938E-4,0.013708663113073914,0.01498015930382639,0.44183595071542014,7.209805788940275E-4,0.9436802772663273,0.6708458323718687,0.022890585231511277,1.710526315789473E-5,0.7351607584501235,0.5395251583432836,sadness,0.24285714285714285
81101,slow pain,saturday night ballin,2003,hip hop,oohh yeah oooff bang japan lowriders eastsiders westsiders shoot call like riders japan gangster funk trunk puff joint slump slow pain pimp player throw hand homie know chill impala dollar baller concert coast coast grand rockefeller pimp hand pistol grip pump everyday baler wear clothe cause parley dodgers normals mound clown info coco sound slowly bounce street money lowride eastside westside slow pain eastside westside lowride throw sign eastside westside lowride throw sign eastside westside lowride throw sign eastside westside lowride throw sign crock cruise tokyo thousand dollar nagoys take sendai fill homie lean leave like money life fool stay true gspot studios bang hit stop quit hoe leave like cube say good homie homie need rap beat sleep worldwide westside worldwide eastside worldwide lowride mean japan lowrider cacs twist walk stage pop party time japan money moneys right japan eastside westside slow pain baby house throw hand wave like care cell phone gots home trip benzo sit chrome sign autograph take thousands picture count get richer slow pain tshirts slow pain hat slow pain pocket get saturday night ball crowd yallin camcorder backstage make movies fine honey call want nigga play lowride go slip slide eastside westside,198,0.015108757411165559,5.54016653323812E-4,0.026900843528137597,0.03422580450331648,0.01760198676786144,5.540166266421792E-4,5.540166643522833E-4,5.540166559391752E-4,0.3032084992444809,5.540166555548714E-4,0.3534660001761341,5.540166364231011E-4,5.540166298784706E-4,5.540166596347608E-4,0.1708877140024348,5.54016654332066E-4,0.8137116863424673,0.6472322641848063,0.07449706274805498,6.376518218623482E-6,0.7887469084913438,0.4964807709710252,obscene,0.24285714285714285
81102,mr. lil one,the crow,2003,hip hop,thing guarantee life death mothafuckas know lookin like crow paint face double barrel think go hear fuck fool fuckin blast money snitch witch truth delete guarantee read news body cry blue rainin tear drinkin beers thinkin mothafucka popos come time dash grab hold rope stash area wanna burry hysteria gettin little scarier mothafuckas know look like crow paint face gettin ready catch bring drama place visit single year fuck runnin mothafuckin homicide carrols unloadin barrel devil gots arrows havok maggots turn devil faggot mothafuckas wonder brag consequences fatal bargin plea plus maybe droppin bomb come wanna ready ride knowin rippin trippin fool talk lie knowin doin better knowin little mothafucka like comin smog test rescue arm palm trust women friend make think damn devil go pink,126,7.518797372987625E-4,0.2116398730501561,7.518797669931956E-4,7.518797481571533E-4,7.518797005023666E-4,0.0341771600266599,0.023763177350359273,0.21443336718136294,0.4323973101160056,0.049351302412872236,7.518797678318765E-4,7.518797246183868E-4,7.518797068324338E-4,7.518797525592285E-4,7.518797719378721E-4,7.518798495952164E-4,0.7227336726957654,0.691126323616132,0.18875420557651162,0.0,0.8330585325638913,0.7267181917993835,obscene,0.24285714285714285
81106,sabotaje mexica,hip hop adictos,2003,hip hop,people people people dream set night fall hoe pull wave know showin bling drive pull thing girl catch feel throw ring dream thing go problems gotta work kink sleep think bout divorce kitchen sink cold gotta pull mink grab roller skate turn roller rink club club tryna mingle thing nightmares dream scream dream stay dream dream come true dream stay dream dream come true people people people dream wait plan stick hand real quick fee family serve shit need head deserve bitch wishin cash fall life dwellin past alright get cash wasn bright luck feel like bustin shell nothin self want niggas come green scheme fuck dream rental cars little broads say see little niggas chain thing high thousandth come think different echelon bread skedded cars credit card castle large master bathroom get pedicure bellinis glassful say mean need cash blast tool eat cashews know news cool nothin sexual cause know high school grow dudes like crew work news man lend drop come want clap say important look like accident snort eye bag record wire askin shit days come bag bricks cross line world news castin world entrapment good girl go backwards,192,3.898635779024373E-4,3.898635767924462E-4,0.13894223300982708,3.8986357433135006E-4,3.898635738388397E-4,0.024394038450837326,3.898635668844473E-4,0.027412020314706194,0.4063023524909626,3.898635604991135E-4,0.12022630115940303,0.14520635631628317,0.03610854225375764,0.041291261947399,3.8986357477534603E-4,0.04403018660419618,0.9111881295353624,0.7212522113683562,0.08865370346757377,2.7732793522267205E-6,0.7722588623248146,0.7377295467085658,obscene,0.24285714285714285
81108,l.e.g.a.c.y.,steel dragon,2004,hip hop,brag mofuckas steel dragon mofucka brag mofucka steel dragon mofucka khill legacy rockstar steel dragon popstar like hard like people spend nights jail evil spend nights hell fresh hades flesh raise form track head track chicks cocker spaniel twist bottle stay go thunderstorm tear cat dog smash magazine coverboy smash team crash week dreamer best lead singer wilding stage time amaze wait wait hate hat confusion better blood pollution cop everybody drop brag mofucka steel dragon mofucka feel dude think dude think scream lungs demons want come join twosided coin spin stab chicks ripper smash shit screw imma twista cyclone royalty post throne look throw crown live drug scar nights fuck rockstar life twist wannabe shit ninja cold pen blackmagic hold know idolize know school hardknocks spar skills tenant hard guitar skills like hendrix national anthem pass anthems icon intricate right elron blood sweat beers years test hold bang best album come rapper fear past felt rapper hear self inside die like rise fuck dudes pharoh shit aerosmith metallica game like galaga ufos let,174,6.74763863802454E-4,0.29442606320753295,0.1456858147349068,0.06791769308533598,6.747638539466001E-4,6.747638513665187E-4,6.747639150555377E-4,6.747638865579036E-4,0.4294152257227007,0.021144213055611732,6.747638763580098E-4,6.747638733808559E-4,6.747638610011839E-4,6.747638844548607E-4,6.747638791311347E-4,0.023313087804812647,0.5548575760857792,0.7345076019793348,0.0018162668838020925,6.062753036437247E-6,0.1251030502885408,0.6766665785758272,obscene,0.22857142857142856
81109,spoonie gee,hit man,2004,hip hop,children grow women produce work stealin badself yeah children grow women produce work stealin livin badself badself yeah badself kick know keep pretty women stuff mouth takin dudes avenue shakin livin keep buildin understand kill purpose know payday talkin walkin street use skill target shoot better believe heat beat brotherman feet hopefully stay knees pray cause know akin know tell somethin listen go nothin missin livin enjoy play understand truck rob call livin brotherman hobby stop uptown drop hang street night lead ask brother discover different lead pick best friend stickup think real deep sleep reputation cool brother funny ways chill roof nights days bother ask say high miss cause softspoken know hard believe cause underestimate doomsday tell sister church pray mistake cause remember life journey slack cause,128,5.720823881647164E-4,5.720824267102583E-4,0.13206004776467825,5.72082428221734E-4,0.02464811874416134,0.08602196114031481,5.720823926947065E-4,0.19246694104415665,0.3478179385545434,5.720824039011636E-4,0.17884133717234504,5.720824088876432E-4,0.031278666666232254,5.720823968163066E-4,5.720824083960494E-4,5.720824276131037E-4,0.6707462363262212,0.7135092172396995,0.05622395203208035,4.159919028340081E-5,0.8103874690849134,0.7487409016177482,obscene,0.22857142857142856
81110,j-kwon,morning light,2004,hip hop,father forgive sin know fall short know true life hard know espically tryin need sign lord sign sign lord hate politic game puppet public spit quote read write know dirty bitch yall sell niggas pussy givin clothe sayin pimpin givin hoe sick exactly takin care family scar nose come granny player game know lookin shit nigga waitin streets humble waitin streets child like payin support child hell payin support slang bang streets better grimey till feet deep come gettin high morning light gettin high till morning light gettin high till morning light gettin high like gettin high like gettin high till morning light gettin high till morning light till mornig light gettin high like gettin high like forgive father sin hail time feelin strange deaths damn know go warn rappin watchin paper stackin tryin leave coke streets callin actin watchin homie subtract check murder rate lyin thats fact city want corner body know picture niggas straight scramble crack baby mamas drama lyrical thinkin bout comin best true come somebody kill gettin high till morning light gettin high till morning light,180,0.017362617931126388,3.9277300809305326E-4,3.927730208401419E-4,3.9277299654703397E-4,3.9277298758748044E-4,0.022005304622476258,3.927730069868925E-4,0.09337509274531204,0.5471531760261965,3.9277298938677195E-4,3.9277300080157345E-4,0.2412493721042808,0.03728390570746691,3.9277298945485366E-4,3.9277299539245824E-4,0.03685725487841118,0.7032383840571862,0.7997077147911699,0.03483838839195622,0.0,0.5074196207749382,0.8408358699490914,obscene,0.22857142857142856
81111,j-kwon,underwear,2004,hip hop,ladies gentlemen ohoh like pussy weed underwear underwear liquor condoms underwear underwear come ready naughty like know house party gangsta know harm worry bout condom live effect yeah affect live like style mama stride look eye look like type tell damn tryin tell simple tell thenn bull women know gettin tipsy liquor comin lookin right tank top underwear tryin whats like crib diggin gold shower gold shower handin gold shower right thinkin let dude ready stlouis wanna smoke little tell mama country boxers sneakers right need sneaker mother fucker pant pant sayin mean tryin offend sayin tryin amend somethin quit playin clothe girl quit playin party drink sober finna whities wanna match thug floor mattress play train say want gentle hand bandaid try rough want like everytime party happen like mean right true life pimpin anybody tell stary pimpin pimpin small pimpin girl lookin good tryin hold little clothe greezy belt pant fallin trackboyz trackboyz step step short step step like,161,5.263158090582129E-4,5.263158052430737E-4,0.04454253505462879,5.263158199298822E-4,0.01509192541346049,0.06873148512629428,5.263158377299714E-4,0.08670343407495341,0.5774220038210928,5.263157950344172E-4,0.042488756325007496,5.263158142845073E-4,5.263158926820941E-4,0.09322806347276033,5.26315800453907E-4,5.263158181680213E-4,0.7909671829307918,0.8764710406891777,0.12750916416582747,0.0013765182186234817,0.5496702390766695,0.8818781927924073,obscene,0.22857142857142856
81112,j-kwon,they ask me,2004,hip hop,know right smoke right know mean see dysfuctional teen mama care papa wasn older brother sell dope murph blurr time hard harder smarter daughter hold jkwon let shit order baby mama thats nother story young horney cell phone ring anwser check voice mail grandma cancer layin folks home seam like yesterday home month later stroke pop brain cells go thing say steer wrong grow believe defeat odds shit fuck turn away sell dope self esteem tougher box mama lock time live hanley think know family immediate ones thats streets hand gun talk everybody wanna fight school go like right chill gods bring lyin look fuck jones bless grow know mean see dysfuctional teen woah time harder smarter,117,0.016168591111952645,7.30994198721412E-4,0.12163624297405476,0.044401877382173986,7.309941814421184E-4,0.09736357210403102,7.309942282639759E-4,0.23976682853666756,0.39739651583332003,0.07449444149352562,7.309942046929285E-4,7.309941814682296E-4,7.309942280533396E-4,7.309941889340805E-4,7.309942409802341E-4,7.309942523241776E-4,0.7400628181522799,0.8000666615388559,0.07178621665282797,6.852226720647773E-5,0.6125309150865622,0.9039009026107722,obscene,0.22857142857142856
81117,umut ertek,b boys,2004,hip hop,girl leave filthy little hand dirty rip jeans tell hat shirt shoulda know gonna work like like matter leave hennessy kanye player zeppelin stayin nothin little bout roll road hell turn radio dirty little rocker baby come scream like damn song write spend money smoke smoke pumpin lameass beat foreign real music guitar like jimi hendrix baby know like gettin high ridin nothin little bout roll road hell turn radio dirty little rocker baby come scream line club wanna shake night gonna rocker chick bang nirvana gotta nothin nothin little bout roll road hell turn radio dirty little rocker baby come scream girl leave player shoulda smoke smoke like gettin high ridin dirty little rocker baby come scream,118,0.1064686595282712,0.07970829338300783,5.783690117371012E-4,5.783690442617845E-4,5.783690008324691E-4,0.10822051717740193,5.783690105476882E-4,5.78369025526523E-4,0.42586634710888716,0.06985454294854128,0.10781492964453022,5.783690410207495E-4,5.783690341310633E-4,0.044360848880608234,5.78369019652443E-4,5.783690056114965E-4,0.940431062493231,0.6643335128067072,0.591365051571337,0.0,0.818631492168178,0.7707636114361128,obscene,0.22857142857142856
81118,dany dan,capital d,2004,hip hop,fuck hear like know ninth time serve funky flow know lifestyles battlecat flip make track wild people wonder go north south create sound think couldn single fame think good diggy come funky yeah miss action go forget diggy rockin know stop fellas hype honies panties drop drop drawers funky hit bring know go cause sing sleep nightmares mess head couldn smash critics say capital capital worry cause know hit real sell thousand copy store shelf gold whack contract try hold bring know happen aim platinum sit roll everybody spread rumor laugh sign autograph suckers mouth think come brooklyn cook flavor lifestyles jam linger persist hang yeah sing remember kick rip gift lyric flow like liquid time flip shift level game fame fuck fort greene project brooklyn like shout bust power tap plane little hook clique nonbelievers sick honies rid disnick scrath entertainer gucci tamer express plainer long wait fiending hard scream,151,6.265664483698679E-4,0.08379056514847755,6.265664524652113E-4,0.04333928618632161,0.03192753877162199,0.01805172110012272,6.265664756141475E-4,0.23472654538036822,0.3171528016740952,0.07455988008321456,0.10421682243706977,6.265664423601986E-4,6.265664668871692E-4,6.265664470561139E-4,6.265664353377204E-4,0.05163415238237793,0.8841113397595582,0.7031510396636156,0.1636537787688542,0.0,0.792868920032976,0.5925798683602531,obscene,0.22857142857142856
81120,j-kwon,you & me,2004,hip hop,mean need talk right yeah yeah begin right yeah yeah lickin cream know freak blood show nigga cute catch image friends shouldn toss business religious yeah word sorry couldn explain feelin story member concert mainly legit nore tryin excite excite plus love boyfriend rub tryin girl accheived everybody hand recieved need wanna true promise doubble platinum goin true promise know say word basically world give fuck know soon shit pick start actin different switch blame blame keep shit smooth rough half sore fuck hopin time barely home sleep know playin week go callin sayin business good money midst daughter evern floatin clear like ocean water come home bag fendi go start offend child support offend puffy right bitter love boxers couch sippin thinkin need kill like listen remedy need daughter fee suppose sell fuck listen tell stupid know feal story write know sayin near know come come tell know long time travel suppose family wrong,155,4.87329472511882E-4,0.027770168059365524,0.051124603897308746,0.023644509862625212,0.08909489349243592,4.873294701332677E-4,0.03635338426147152,0.3131734688435899,0.33026390298066766,0.058329351353510264,4.873294643254798E-4,4.8732945282360305E-4,0.013235195695448345,0.012662220390737252,4.8732945180768447E-4,0.018640162137304538,0.7703888227011806,0.8573186677947849,0.07560148152759191,2.6619433198380565E-6,0.4888705688375928,0.9299277414870214,obscene,0.22857142857142856
81121,j-kwon,show your ass,2004,hip hop,whisper trackboyz come onyeah come onyeah come onyeah come onay need hand couple grand dayton feet diamonds piece like beat freak summin playin gotta peep girls cause streets goin thirty showoffs plus knowin suckin gotta nuthin wrong weed hold blunt roll head hold eye lickin kodak finish comin pack hop pocket cash wish jump like jeans fittin tight weave fittin right feel ballers blow cash step party sippin bacardi watch cause feelin kinda naughty lookin leave right head time bitch hype niggas place face somebody touch catch face fool peel right hand like jooda mean mean wanna fuck gotta like weigh shame game hang fuck face thang hop tell tipsy showoff showoff fact coupe hoe brag yeah grammar country truth gettin money try stay humble rumble ball guarantee fumble skin tight denim tell lookin pimp nigga herre lame game shoe fake chain spenders agenda surrender colder december rockin stilettos ameretto night probably check hoe repeat fade,156,5.370569712152934E-4,0.07378358347594094,5.370569522469337E-4,0.04170975499059138,0.01558098036942054,5.370569326014767E-4,0.05912224561071034,5.370569697081694E-4,0.6861822643326254,5.370569411181245E-4,0.042469735472893844,5.370569581123558E-4,5.370569406322669E-4,5.370569601356079E-4,0.05501779683109719,0.020226012394080863,0.7400628181522799,0.8333205138066302,0.44979864437614897,0.0,0.5671887881286066,0.7907842567255353,obscene,0.22857142857142856
