artist_name,track_name,release_date,genre,value
stephen bishop,separate lives,1994,country,call room hotel romance tell sorry leavin soon miss room feel lonely right feel right speak kind hold time live separate live hold lose compromise live live separate live difficult lead isolation build wall build wall build wall build wall stronger right feel right speak kind look eye live separate live live separate live oooh seperate live
clay walker,my heart will never know,1994,country,pour cup coffee paper table share morning news voice answer phone home friends leave message night leave light work late heart know fall apart fool go time hard long goodbye heart know long cold december snow outside keep fallin light home remind night like forever wrong hold hide truth heart know fall apart fool go time hard long goodbye heart know time hard long goodbye heart know
david ball,blowin' smoke,1994,country,beneath neon haze honky tonk tell listen miss go smile paint face guess limit people believe burn memory blowin smoke embers ash grow cold darkness hide tear hop burn memory know blowin smoke want face truth tell history concern minute walk door look honky tonks burn memory blowin smoke embers ash grow cold darkness hide tear hop burn memory know blowin smoke fool fool play own fool burn memory blowin smoke embers ash grow cold darkness hide tear hop burn memory know blowin smoke burn memory know blowin smoke
mark chesnutt,i never go around mirrors,1994,country,stand good waste comb hair shave face lean wine tell tear grow mirror stand mirror cause heartache hide stand heartaches hang blue grow crawl stand look eye half mirror stand mirror cause heartache hide tear grow
lari white,now i know,1994,country,wonder live say goodbye live dream tear eye fall piece wonder live know alright strong afraid night learn face good hold learn wonder live know wonder today coffee time slip away dress go place wonder know alright strong afraid night learn face good hold learn wonder live know dress place wonder know alright strong afraid night learn face good hold learn wonder live know know
george strait,lead on,1994,country,say recall see say pass girl look settle smile say invitation open cause look like wait say matter know feel strong lead say leave say break heart act like fool arm say recall see
merle haggard,he walks with me,1994,country,come garden roses voice hear fall disclose walk talk tell share tarry know speak sound voice sweet bird hush sing give heart ring walk talk tell share tarry know
bob wills & his texas playboys,cherokee maiden,1994,country,night moon bright moonlit glade little cherokee maiden memory night linger know forget little cherokee maiden apart know trade anybody heart someday cherokee strip away straight arrow fly ride paradise sweet little chickadee little cherokee maiden little cherokee maiden apart know trade anybody heart someday cherokee strip away straight arrow fly ride paradise sweet little chickadee little cherokee maiden
chely wright,till all her tears are dry,1994,country,bore piano walk nod table say know things cause time lady stay till tear months watch wrestle scar lose temper lose brutal years pay late best till tear better fall knees swear want hold gently till tear better fall knees swear want hold gently till tear hold gently till tear
chris ledoux,billy the kid,1994,country,southern texas east paso mighty mountains guard trail mexico theres widow cryin hearse arollin slow guess devil pass theres lather sorrel stallion runnin tree young saddle coat tail breeze right rifle knee dealin game
crystal gayle,it had to be you,1994,country,sure understand course fine change plan change turn nights long make need strong change mind miss feel leave magic place time change mind guess better know hate goodbyes drag babe round change mind miss feel leave magic place time change mind look heartach pass
"crosby, stills & nash",in my life,1994,country,place remember life change forever better go remain place moments lovers friends recall dead live life love friends lovers compare memories lose mean think know lose affection people things go know stop think life love life love
alan jackson,hole in the wall,1994,country,hole wall nail nail hold picture hold wall tellin wanna hear tire word fool ringin ears guess saner simply paint sane wall hammer hand hole wall drive truck lose greatest little hole wall drive guess saner simply paint sane wall hammer hand hole wall drive truck hammer hand hole wall drive truck
george strait,no one but you,1994,country,familiar place time go see familiar face tonight go home heart mind keep tell arm reach heart tell million time face truth think memory walk inside soul
the kentucky headhunters,honky tonk walkin',1994,country,girl sock feet holy blue jeans dance like hurricane shake like wash machine guess courage tell know dance hoochie coochie hold tight stand spot honky tonk walkin night let honky tonk walkin honky tonk walkin honky tonk girl break double shuffle honky tonk world wad water rhythm rhyme world honky tonk walkin arm honky tonk girl come sugar baby party license drive pull say marvelous ride yeah wheel spell hoochie coochie hold tight road honky tonk walkin night let honky tonk walkin honky tonk walkin honky tonk girl break double shuffle honky tonk world wad water rhythm rhyme world honky tonk walkin arm honky tonk girl honky tonk walkin arm honky tonk girl goin
johnny cash,like a soldier,1994,country,twilight color fall even lay shadow hide memories come steal mind feel heart beat simple live wonder kind wild road ramble call say time die reach touch lift believe road mean ride like soldier get like young get crazy days like bandit get lawless ways anymore like soldier get nights remember pain forget things choose recall face come darkest secret memories face wish come dream parade lovers time place matter matter thankful journey survive battle spoil victory like soldier get like young get crazy days like bandit get lawless ways get better like soldier get
vince gill,if there's anything i can do,1994,country,baby sorry world come crash time like need friend worry hand believe bigger plan come runnin eye fill sorrow heart fill pain tear fall like rain promise tomorrow gonna shine time
the tractors,badly bent,1994,country,goin country cause rent completely break brother badly bend understand money go break badly bend warn city city life think know take advice know money go break badly bend country tryin sense like congress like president tell money go break badly bend telephone electric bill payment rent dent understand money go break badly bend tell money go break badly bend
neal mccoy,why not tonight,1994,country,girl doubt get closer true begin lifetime romance thing miss time take tonight wait long right wrong girl know burn bright time right tonight girl better feel lovers share care tell touch get know want want tonight wait long right wrong girl know burn bright time right tonight tonight wait long right wrong girl know burn bright time right tonight
merle haggard,swing low sweet chariot,1994,country,look come home band angels come come home swing sweet come home come home tell friends come come home
peter frampton,can't take that away,1994,country,stand spotlight hard truth time come trust know come world come crash gamble future play coldest game lose lifetime mistake heart away frusration deep inside start leave hide climb stairway piece higher grind time look straight ahead cause dangerous look like fool wait come blind difference away lose lifetime mistake soul away
anne murray,time don't run out on me,1994,country,time gotta gotta feel wind sail chart course get lonely days lonely nights lookin time time gotta time thing gotta pack gotta right move right thing change mind waste time lonely nights lookin time time gotta time catch room know thinkin hold arm dream days go somethin go wrong mornin sayin time time time gotta time time time time time
david lee murphy,greatest show on earth,1994,country,watch close eye kiss hear moan felt hold tight soul inside ways woman know like world give memories lifetimes word greatest earth lookin believe couldn need like fool clear wipe away tear things pretend like world give memories lifetimes word greatest earth maybe save pain heartache bein face crowd look real lord come easy thing doubt like world give memories lifetimes word greatest earth
brooks & dunn,silver and gold,1994,country,know keep late kind loosen locket give take wed band get home leave silver gold lose shine tonight time silver gold tie longer bind leave silver gold keep easily wasn like mind turn go understand hold hand sacred yesterday mean thing walk away
the mavericks,ain't found nobody,1994,country,love theni miss darlingi resign myselfto feel blue nobodysince lose timeonce give heart love shadow falli fall nobodysince lose friends come gobut wantsomebody knowwhat nobodysince lose repeat
little texas,southern grace,1994,country,howellbrady sealsstewart track time time felt magic kiss moon sweet southern style tender little wild voice like whisper warm wind pin smile reach soul heart strong true touch soft lace like woman southern walk room like feet touch floor chip feet firmly grind voice like whisper warm wind pin smile reach soul heart strong true touch soft lace like woman southern fallin eye tonight lose lovin arm world go voice like whisper warm wind pin smile reach soul heart strong true touch soft lace like woman like woman like woman southern
tracy byrd,anybody else's heart but mine,1994,country,history ruin good beer tear knees come think wrong track hearts break life go clear anybody heart break mend time know anybody blue anybody heart goin little different go platitudes like somebody wise givin free advice body hear wish anybody heart break mend time know anybody blue anybody heart anybody heart break mend time know anybody blue anybody heart
robert earl keen,i'm comin' home,1994,country,pack suitcase rack brain buy ticket late night train take taxi pourin rain comin home fly boston friends monterey ask like stay say comin home comin home mind gonna telephone comin home throw party dusk till like everybody know sleepy say time bring comin home fresh catch barbq people jammin nite blue life good santa cruz comin home comin home mind gonna telephone comin home drive know come couldn care comin home feelin better card read road get hard nothin better backyard comin home comin home mind gonna telephone comin home comin home mind gonna telephone comin home pack suitcase rack brain buy ticket late night train take taxi pourin rain
george strait,i'll always be loving you,1994,country,turn loose tear cause shame drag make difference love build shift sand promise long stand heart tell love change dream change heart change mind pretend end goodbye walk forget know love
merle haggard,one day at a time,1994,country,human help believe stairway climb lord sake teach time time sweet ask strength everyday yesterday go sweet tomorrow sake teach time remember walk know look worse push shove crawding mind sake teach time sake teach time
vince gill,if i had my way,1994,country,live brothers fuss fight hungry innocent die away burden hurtin hatred lie lonely little kid cry maybe wall come lose turn fuss fight frighten little kid cry
the tractors,settin' the woods on fire,1994,country,dang woods right comb hair paint powder proud prouder sing loud sing louder tonight settin woods feller dress frock yeller look swell look sweller settin woods honkey tonks tonight have folks brand dance care think silly dilly order bowl chili settin woods stoker hotter poker break broker tonight settin woods close street time brother settin woods aside little time flat tire tube fine show clap hand start bow allow tomorrow right plow settin woods
townes van zandt,cocaine blues,1994,country,everytime baby police come knock cocaine brain baby better come quick cocaine make sick cocaine brain yonder come baby dress shotgun say gonna kill dead cocaine brain baby better come quick cocaine make sick cocaine brain early morning half past cocaine come knockin door cocaine brain baby better come quick cocaine make sick cocaine brain cocaine horse doctor say kill cocaine brain baby better come quick cocaine make sick cocaine brain
blackhawk,every once in a while,1994,country,moon bright saturday night thousand star wind road memory flow face fact want open heart memory close eye smile think try forget hasn single go feel remind hold tight felt right open heart memory close eye smile think call loud think face fact want open heart memory close eye smile think
david ball,down at the bottom of a broken heart,1994,country,sittin world deep blue eye girl blue eye girl tell goodbye fell like rain drop break heart write block stone burn flame cold lonely dark break heart take bury deeper china go break heart write block stone burn flame cold lonely dark break heart true gonna free deep misery break heart write block stone burn flame cold lonely dark break heart yeah cold lonely dark lonely heart
vince gill,maybe tonight,1994,country,friends long long time lover night look think know night hold arm maybe tonight maybe tonight turn time right finally fall tonight hearts live like burn desire resist gonna break gonna roll dice kiss
the mavericks,there goes my heart,1994,country,go heart break eye cry arm want come blue go heart tell love heart word go erase somebody want place go heart break eye cry arm want come blue go heart stand bridge burn lonely lesson learn walk away hurt fool love want go heart break eye cry arm want come blue go heart come blue go heart come blue go heart
"hank williams, jr.",i'm so lonesome i could cry,1994,country,hear lonesome whippoorwill sound blue midnight train whine lonesome see night long time go crawl moon go cloud hide face weep leave begin mean lose live lonesome silence fall light purple wonder lonesome
the mavericks,o what a thrill,1994,country,girl moment kiss lips awhile felt like girl refuse scar thrill thrill star star stand thrill woman word fail skin sweet warm want console hold arm baby baby thrill thrill star star stand thrill thrill thrill thrill thrill
randy travis,whisper my name,1994,country,hear freight train hear woman sing amaze hear night mate hear whisper hear freedom break chain hear heart beat sound remain hear angels rise praise hear whisper hear music bring heart stone tear hear peace ring like anthem years hear hatred fall hear whisper beat softly wave fell sound early morning rain lightin thunder come hear whisper hear music bring heart stone tear hear peace ring like anthem years hear hatred fall hear whisper hear angels rise praise hear whisper
jim reeves,welcome to my world,1994,country,welcome world welcome world come miracles guess happen step heart leave care welcome world build mind knock door open seek give world wait arm unfurl wait welcome world
texas tornados,wasted days and wasted nights,1994,country,waste days waste nights leave belong heart belong love know true blame make blue remember go away leave lonely pray love know true blame make blue remember go away leave lonely pray love know true blame make blue
randy travis,the box,1994,country,shelf closet workshop spend extra time wooden notice till time table carefully open star memories daddy keep inside letter mama go reno help sister hawaii go vacation time daddy fly pocket knife give father years think lose think heart solid long guess know hard easily night begin softer lose keep inside time open picture take date standin fade leather bible baptize guess understand like lord poem write wife children tender word write shock think heart solid long think heart solid long
alan jackson,don't close your eyes,1994,country,know love time arm want know darlin time ries hold tonight close eye close eye pretend fantasy darling yesterday know hold tight tonight close eye maybe fool hold time lie arm know mind hop someday light tonight close eye close eye pretend fantasy darlin yesterday know hold tight tonight close eye close eye pretend fantasy darlin yesterday know hold tight tonight close eye hold tight tonight close eye
tracy lawrence,i'm over you,1994,country,today radio play song pretty soon singin come know word line write like sweet forget remind eartoear grin face feel make heart race dream dream night guess track mind repeat future bright repeat
aaron tippin,i got it honest,1994,country,nothin small frame house acre diff rent house block look like share promise thing sure honest roll sack mornin head cause deal check paycheck single pay honest hang head shame puttin turn believe heart rule greed cause earn want honest look dude bear silver spoon mouth like kind lowlife highfalutin crowd plain speak straight talkin damn proud acomplished folks appreciate honest leave kid know life stand things important hand sturdy value daddy momma ounce honest hang head shame puttin turn believe heart rule greed cause brother earn want honest friend doubt honest
clay walker,this woman and this man,1994,country,try hard talk hear half want hurt know know want like woman moment hold sadder woman woman strangers eye lovers face sign better time place lose open door feel need reach circle go round go woman moment hold sadder woman woman lose gain come leave blame woman moment hold woman woman yeah woman woman
david lee murphy,party crowd,1994,country,couldn cryin tell goodbye know lord breakin heart breakin sake feel sake pride tell worry bout sittin soakin neon light misery look company tonight lookin party crowd slammin laugh loud smoke blue hang jukebox jumpin like care dancin fightin makin round look party crowd tomorrow look recall heck truck key lock tight good time flow worry bout tomorrow come light night young roll tonight lookin party crowd slammin laugh loud smoke blue hang jukebox jumpin like care dancin fightin makin round look party crowd tonight lookin party crowd slammin laugh loud smoke blue hang jukebox jumpin like care dancin fightin makin round look party crowd tonight lookin party crowd slammin laugh loud smoke blue hang jukebox jumpin like care dancin fightin makin round look party crowd
clay walker,if i could make a living,1994,country,livin lovin millionaire week doin lovin livin lovin early morning come punchin clock wall breakin buck wishin arm livin lovin millionaire week doin lovin livin lovin work feel right home lovin leave workin overtime livin lovin millionaire week doin lovin livin lovin livin lovin millionaire week doin lovin livin lovin livin lovin millionaire week doin lovin livin lovin
bryan white,someone else's star,1994,country,tonight star shin bright wish go wish wish dream miss life think true happen time people know wish come true believe mean guess wish like keep get wish people guess wish dark stare heart good reason look lovers like guess wish like keep get wish people guess wish people guess wish
steve goodman,go cubs go,1994,country,baseball season underway better ready brand chicago cub gonna today sing cub cub chicago cub gonna today cub cub chicago cub gonna today power speed best national league year cub real come wrigley field sing cub cub chicago cub gonna today cub cub chicago cub gonna today baseball time catch stomp feet clap hand chicago cub greatest fan sing cub cub chicago cub gonna today cub cub chicago cub gonna today teach cub cub chicago cub gonna today charge cub cub chicago cub gonna today cub cub chicago cub gonna today nationals cub cub chicago cub gonna today cub cub chicago cub gonna today
tim mcgraw,refried dreams,1994,country,monday mornin leave warnin start goin insane head south texas hell load brain keep goin knowin mean mess mexico livin refried dream mexico sick head poundin border dime comin apart seam mess mexico livin refried dream picture pretty rag dirty wonderin doin shootin tequila wantin kill wishin near memory feelin selfesteem mess mexico livin refried dream mexico sick head poundin border dime comin apart seam mess mexico livin refried dream mexico sick head poundin border dime comin apart seam mess mexico livin refried dream mess mexico livin refried dream
tim mcgraw,not a moment too soon,1994,country,stand rainbow gold sight wish know see light moment soon minute spare touch heart prayer darkest hour world fill gloom sweet save moment soon think care lose time know forever rescue cross line moment soon minute spare touch heart prayer darkest hour world fill gloom sweet save moment soon sweet save moment soon ohoh ohoh moment soon
tracy byrd,lifestyles of the not so rich and famous,1994,country,bringin crew wanna story bout stringin bright light backyard cameras shoulder readin card leave long johns line kid look dirty fine gonna lifestyles famous wanna wild bean barbecue wanna fairlane block hole sock talkin bout lifestyles famous tell bout mama bowl league tell bout junior baseball team point wall blow time duck blue sleep bring trays gonna lifestyles famous wanna wild bean barbecue wanna fairlane block hole sock talkin bout lifestyles famous yeah idea high class livin sittin porch cool night champagne caviar cola moon talkin bout lifestyles famous lifestyles famous
the mavericks,what a crying shame,1994,country,wasn good hurt know think care mistake heart breakin baby cry shame slip away yesterday baby life blue heart break cry shame cause believe begin think true end baby cry shame slip away yesterday baby life blue heart break cry shame baby cry shame slip away yesterday baby life blue heart break cry shame cry shame cry shame cry shame cry shame
vince gill,whenever you come around,1994,country,face pretty eye shine awake night wish stand hold biggest heartache come weak knees lose breath speak word come scar death smile smile world turn upside come feel helpless feel like make feel wish tell word come weak knees lose breath speak word come scar death smile smile world turn upside come weak knees lose breath speak word come scar death smile theat smile world turn upside come smile smile world turn upside come come
diamond rio,night is fallin' in my heart,1994,country,turn light hardly thank kindly help maybe problem baby pack leave apart night fallin heart light slowly fade sky grow dark night fallin heart pull curtain morning fact mighty guess live baby come apart night fallin heart light slowly fade sky grow dark night fallin heart slowly disappear endless night thing clear apart night fallin heart light slowly fade sky grow dark night fallin heart
merle haggard,what a friend we have in jesus,1994,country,friend sin grieve privilege prayer peace forfeit needle pain prayer trials temptation trouble discourage lord prayer friend faithful sorrow share know weakness lord prayer
alan jackson,thank god for the radio,1994,country,wrong highway long night hold thank radio road home feelin blue thank radio playin night long playin songs mean song dance song play night song song forget thank radio road home feelin blue thank radio playin night long playin songs mean playin songs mean thank radio
silver jews,living waters,1994,country,people good people sure come need imitation home alright home call telephone people good people people people brag people test people breast people favorite thing swim swim come need imitation home home call telephone
diamond rio,ten feet away,1994,country,corner table watchin watchin singin flame burnin hangin word pourin feelin pourin wine smoke beer perfectly clear touchin mind feet away imagine arm look face lyin shadowy place feet away know closin song know heaven bind tell move stranger walk tryin best impress take eye leave say whoaoh night feet away imagine arm look face lyin shadowy place feet away feet away imagine arm look face lyin shadowy place feet away
the kendalls,thank god for the radio,1994,country,wrong highway long night hold thank radio road home feelin blue thank radio playin night long playin songs mean song dance song play night song fell song forget thank radio road home feelin blue thank radio playin night long playin songs mean instrumental break thank radio road home feelin blue thank radio playin night long playin songs mean playin songs mean till feel tender touch songs mean thank radio
boz scaggs,fly like a bird,1994,country,howl night howl like hear loud granddad door say child bore thank lord have baby hear sweetest sound hear tone beautiful hang word sing hush granny little go night learn like years pass memories come hear voice rock gently calm descend peace darkest night like years pass memories come hear voice rock gently rain gonna fall wind blow darkest night like calm descend peace darkest night like
johnny cash,the man who couldn't cry,1994,country,couldn hadn cry years years napalmed baby movie story instance produce tear child cry children point tear ducts grow feces things couldn wife leave sack lose laugh whore sill sniffle novel refuse movie pan broadway flop send jail guess bail dribble drop jail beat bully bugger license plat water bread tear stain face doctor call scientists theologians practically agree sure sure cream fact insensitive beast remove jail place place insensitive insane play lot chess lot friends weep time rain rain days rain nights cry cry cry cry fortyfirst pass away dehydrate die go heaven locate rejoin critics take cancer rob whore charm exwife die stretch mark exemployer go break theologians finally right grind jail house burn earth suffer perpetual drought
confederate railroad,summer in dixie,1994,country,finally call long york get prayin week tell weather kind crazy summer sure cold burn road heart north wind blow summer sure cold manhattan turn gotta worry porch breeze whisper tree summer sure cold burn road heart north wind blow summer sure cold know talk weather summer sure cold burn road heart north wind blow summer sure cold summer sure cold
johnny cash,redemption,1994,country,hand come come feet come grind heaven hell teardrop fell deep crimson tree life grow blood give life branch tree blood captives free number come flood cling tree redeem blood tree stream light start fight tree grow vine fruit dine friend lucifer come fight chain trick sixsixtysix blood give life branch tree blood captives free number come flood cling tree redeem blood hand come come feet come grind small inner voice say choice vine engraft cling tree
john michael montgomery,dream on texas ladies,1994,country,texas cowgirls restless cowboy life certain meet tomorrow dream tonight dream texas ladies cowboys baby hold lonestar life dream texas ladies daisies follow heart lead tonight houston cowgirls sing ballads everlasting best dream ride away slowly set dream texas ladies cowboys baby hold lonestar life dream texas ladies daisies follow heart lead tonight dream texas ladies cowboys baby hold lonestar life dream texas ladies daisies follow heart lead tonight dream texas ladies cowboys baby hold lonestar life dream texas ladies daisies follow heart lead tonight
kathy mattea,walking away a winner,1994,country,time table stake high think lay line nearly take know hurt leave pieace heart walk away winner walk away lose game pride intact vision know go know alright walk away winner walk life hard know leave know baby weren tell know live head right road believe real mean walk away winner walk away lose game pride intact vision know go know alright walk away winner walk life walk away winner walk away lose game pride intact vision know go know alright walk away winner walk life walk life walk away winner walk life walk away winner
george strait,you can't make a heart love somebody,1994,country,table candle light wine burn hole pocket think perfect time pop question teardrops eye say know come sorry realize heart somebody tell listen heart somebody lead heart fall reach hand say want know know feel grow beg plead heart get heart heart somebody tell listen heart somebody lead heart fall lead heart fall
the mavericks,i should have been true,1994,country,hold hand know wrong time hold tight true blue shouldn wonder go know wrong eye lips touch miss nights long go time hold tight true blue shouldn wonder go know wrong true blue shouldn wonder go know wrong
brooks & dunn,i'll never forgive my heart,1994,country,hello heartache swear time friend misery go drop guard fell fell hard sayin fool close door turn light draw curtain time gonna hurtin tell tell fall apart blame forgive heart close door turn light draw curtain time gonna hurtin tell tell fall apart blame forgive heart blame forgive heart
reba mcentire,why haven't i heard from you,1994,country,name invent contraption know everybody home crazy little thing telephone corner briefcase plane tell hear tell hear darling excuse hear problem get baby dial direct forward wait collect service tell phone work fine come conclusion trouble line sure operator dial zero assistance confuse tell hear tell hear darling excuse hear better flood landslide burn wire thunder loud black funnel cloud natural disaster know tell hear tell hear darling excuse hear tell hear tell hear darling excuse hear
clint black,summer's comin',1994,country,nothin earth hummin like heat wave comin come runnin makin broad daylight night saturday night right summer comin standin line workin shine takin leave boys work monkey want little peace noise cruise control track treat like cadillac repeat get cookin gonna grab toy matter wave turnin good boys crankin night break towns blonde repeat workin shine workin shine summer comin shine summer comin shine summer comin
kenny chesney,the tin man,1994,country,movies heart wish wouldn feel break apart emptiness inside suit fine time like wish hurt want know wouldn heart wouldn need soul couldn leave come take surprise like dream know dream night pain great sleep time like wish hurt want know wouldn heart wouldn need soul wouldn heart wouldn miss
johnny cash,thirteen,1994,country,luck wind blow bear bring trouble number thirteen tattoo neck start itch black turn bear soul misery give number young long line heartache list live break reach hell luck wind blow pray look pray look
lorrie morgan,i just want you,1994,country,road hotel mean sleep like prison cell time think bout stupidity word bring home hear star telephone near want want heart pay things know love blame fool ruin heart punish heart tell know forgiveness come hard hurt heart pay things know love blame fool ruin heart pause heart pay things know love blame fool ruin heart
keith whitley,charlotte's in north carolina,1994,country,watch taxi away window wave goodbye wasn leave leave somebody leave leave plane arrive time north want north leave saint misery kinda hop know okay phone drive wall hasn ring find look matter cause cost heart sweet free
tracy lawrence,i got a feelin',1994,country,strand oklahoma road break truck heat dust million high line pole line fine talk right cause voice inside sayin wrong cause try time dim reach phone like heart sinkin cause thinkin matter feelin feelin feelin anymore sneakin suspicion walk door dealin heartache like deal feelin feelin feelin anymore like ramblin think dollar sign deisel whine drive away real strong premonition missin miss repeat feelin feelin feelin anymore
travis tritt,foolish pride,1994,country,stay night cry pillow fight urge break night fault darn easy blame matter think call show weakness hurt go tear cry good fall piece chalk heartbreak foolish pride turn light competition stubborn souls losers tonight bridge burn hard hard lesson learn ash passion slowly die romance go foolish pride relive word speak anger walk floor punch wall apologize simple instead cry damn crawl lose lose best friend lover provide wrestle emotions defeat chalk lose foolish pride turn light competition stubborn souls losers tonight bridge burn hard hard lesson learn ash passion slowly die romance go foolish pride outro chalk lose foolish pride
joe diffie,good brown gravy,1994,country,smell good live sure neighborhood women morning knock door wait beg holler hound suppose come think recipe good gravy good gravy say good gravy good gravy biscuit lick finger run hand backer cause commotion market biscuit lotion holler hound suppose come think recipe good gravy good gravy say good gravy good gravy granny tell momma bout power good gravy try army try navy secret good gravy holler hound suppose come think recipe good gravy good gravy say good gravy good gravy good gravy good gravy mean good gravy
martina mcbride,safe in the arms of love,1995,country,heart ready rock chair need somebody care tire live solitaire someday go safe arm safe arm strip heart start snow highwire know someday want arm know safe arm want fall know catch safe arm want heart forever want eye satisfy go hang heartaches safe arm
guy clark,the cape,1995,country,years flour sack cape tie neck climb garage figure heck screw courage tight thing come unwind run start bless heart head grind know life leap spread arm hold breath trust cape grow flour sack cape tie dream piss vinegar bust seam lick finger check wind go wasn scar boys pretty sure flour sack cape tie head jump garage till dead years people say actin like know
eddie rabbitt,the best year of my life,1995,country,history lovin lovin yeah kiss star baby miss come heart walk right turn world best year life year go best year life year dream come true year come best year life baby come life turn song yeah eye eternity yeah special kind lovin fade keep growin stronger best year life year go best year life year dream come true year come best year life best year life year go best year life year dream come true year come best year life best year life
rhett akins,heart to heart,1995,country,pull driveway turn radio star wear waitin door come walk porch step daddy pride innocence smile know gonna heart heart fall radio light underneath star felt right lose arm givin rag cherish heart heart pull dirt road sittin close move slow moonlight dance little romance goin whisper softly close eye apologize cause place heart heart fall radio light underneath star felt right lose arm givin rag cherish heart heart young know real know feel heart heart fall radio light underneath star girl felt right lose arm givin rag cherish heart heart fall radio light underneath star girl felt right
wilco,i must be high,1995,country,want time want high goodbye say need piss miss kiss lips high goodbye look eye long peace mind high goodbye
sawyer brown,i will leave the light on,1995,country,know sure know remember easy tender right wrong want belong leave light leave light leave light hide feel bury inside heart know true things learn lovers come lovers know leave light leave light leave light fairweather friends leave stand pour rain nights dark lonely retrace step forget leave light leave light leave light know go home theni leave light leave light leave light
sawyer brown,this time,1995,country,sittin porch time miss blind window bust door kick time say time go come go surprise time go know right eye time want think speak mind know time hard heavy lord night fight stay good stay go repeat twice
shania twain,leaving is the only way out,1995,country,say answer care right wrong try pick piece fall belong slow horse stop drag cry heart leave slam door anger open wound mend night lonely night wanna night slow horse stop drag cry heart leave late nights long lie come knock invite voice loud talk heart floor feet keep walk cry hear hurt love live love heart leave leave
emmylou harris,goodbye,1995,country,remember hold long lonely nights sure remember say goodbye recall nights mexico place life high remember say goodbye miss like soft breeze blow caribbean novembers break cause remember say goodbye remember say goodbye goodbye goodbye
george strait,six pack to go,1995,country,mister bartender dont slow time round pack tomorrow mornin sunday gonna feelin bartender wanna pack drinkin long take spend paycheck justa honky tonkin round dont time rent gonna worry time round pack mister bartender dont slow time round pack tomorrow mornin sunday know feelin bartender wanna pack drinkin long take spend paycheck justa honky tonkin round dont time rent gonna worry cause time round pack drinkin long take spend paycheck justa honky tonkin round dont time rent gonna worry time round pack pack
jerry reed,another puff,1995,country,know talk go today cigarette smoke whittle life away see hear time finally start prey mind guess scar little decide gonna quit sit form battle plan take turn easy chair think money waste cigarettes years think spend rest days kick habit body crave say gonna tough little assurance take take rip decide break habit tough think thing smoke cigarettes feel like go know throw good money away know hour want sure quit know think maybe oughta write song kinda circulate tell redneck little imagine songwriter cigarette lighter habit habit break little willpower take say tough little wisdom take take finally rip decide gonna tough ready quit rotten habit think ought offa television look good like skinny ones filter cigarettes quit smoke maybe yeah cigarettes smoke smoke log make laugh funny throat scratchin wish think cigarettes cigarettes smoke smoke smoke quit smoke leave cigarettes know misunderstand hate cigarettes make cough smoke make shake know worse shake cough think coughshake smoke remember time quit smoke quit months wife leave children take house leave mobile home
roger miller,i've been a long time leavin' (but i'll be a long time gone),1995,country,fool foooooooool forgivin time wrong long time leavin long time go love love muuhuuuch stay move long time leavin long time go high line hello highway come semi stick thumb hear truck come truck go look like flyin whoop legs woop woop woop woop woop fool fooooooool forgivin time wrong long time leavin long time go high line hello highway come semi stick thumb hear truck come truck go look like flyin whoopin legs woop woop woop woop woop woop woop woop fool fooooooool forgivin time wrong long time leavin long time go go go go go go go
george strait,what would your memories do,1995,country,memories mind heart break memories wonder happen morning memories wake mind go crazy long someday door mind lock inside heart couldn longer tear apart memories mind heart break memories tell memories
rhett akins,katy brought my guitar back today,1995,country,bring guitar today know remember nights sittin fireplace light love hear play bring guitar today bring guitar today see tell wasn feel scar hold arm okay bring guitar today time like anybody break heart couldn tell sorry tell guitar afraid time things go bring guitar today guess mean time play songs wish throw thing away bring guitar today remember nights sittin fireplace light hear play bring guitar today
whiskeytown,excuse me while i break my own heart tonight,1995,country,excuse break heart finish guess start situation damn smart situation tear apart excuse break heart excuse break heart tonight things aren bear strong learn fight situation keep drink damn night situation right excuse break heart tonight excuse break heart tonight rain fall mississippi eye drift easy rain fall mississippi eye drift road diary entry read blank read blank sort joke sort joke excuse break heart tonight excuse break heart tonight
roger miller,atta boy girl,1995,country,atta girl atta break heart atta girl atta tear apart yeah know make blow atta girl atta break heart atta girl atta atta wish take young head fill pure double bull atta girl atta lonely feel blue atta girl atta hurt pride atta girl inside yeah take treat good atta girl atta hurt pride lonely break heart atta girl atta
t. graham brown,i wish that i could hurt that way again,1995,country,wish hurt sorrow tomorrow long tomorrow wish hurt wish play game lose time desert emptiness hurt come pain lord wish hurt hear tell need anymore like tell watch leave like time eye walk away wish hurt sorrow tomorrow long tomorrow wish hurt
lee roy parnell,if the house is rockin',1995,country,hold hold hello baby call party goin free hear music loud drive till crowd cars park doorbell bust knock real hard second think house rockin bother knockin house rockin bother knockin step right begin javalina sausage crawfish tennessee whiskey texas barbecue pretty little girls know dance doin alligator leopard skin pant tell gettin tonight invitation party light house rockin bother knockin house rockin bother knockin step right begin yeah start uncle birthday bash angels drop decide crash friendly havin ball racin teachin singin bear wild lungs house rockin bother knockin house rockin bother knockin step right begin come street sayin gotta turn sleep band record start groove drink mood wife come door poundin yellin smile say shut house rockin bother knockin house rockin bother knockin step right begin
lonestar,runnin' away with my heart,1995,country,faster wheel heartache nippin heel hurtin get head start girl steal attention mention affection run away heart know bind go little catchin dark moonlight holdin tight run away heart tell bout speed limit million minute wheel right know exactly losin doin doin run away heart know bind go little catchin dark moonlight holdin tight run away heart run away heart
